Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr02,79131633,2,27.66
Ha412HOChr07,156136687,7,45.74
Ha412HOChr13,163580252,13,46.81
Ha412HOChr12,8782287,12,7.80
Ha412HOChr13,171698198,13,56.38
Ha412HOChr05,164445956,5,63.83
Ha412HOChr03,166401314,3,34.75
Ha412HOChr13,73939168,13,5.67
Ha412HOChr07,155470097,7,43.97
Ha412HOChr03,164139568,3,32.27
Ha412HOChr16,190200629,16,62.77
Ha412HOChr11,178991866,11,60.99
Ha412HOChr16,149676985,16,52.84
Ha412HOChr02,3370457,2,3.90
Ha412HOChr07,151651066,7,31.56
Ha412HOChr03,110789635,3,13.12
Ha412HOChr10,4509563,10,15.25
Ha412HOChr02,159660799,2,31.21
Ha412HOChr06,68106917,6,42.55
Ha412HOChr10,135446632,10,45.04
Ha412HOChr04,212158886,4,77.66
Ha412HOChr05,181720657,5,84.04
Ha412HOChr02,8813107,2,7.09
Ha412HOChr16,18345396,16,42.91
Ha412HOChr15,4365725,15,12.77
Ha412HOChr02,167304957,2,32.27
Ha412HOChr16,206704532,16,83.69
Ha412HOChr05,1980675,5,9.93
Ha412HOChr05,21419270,5,51.42
Ha412HOChr14,187789502,14,71.28
Ha412HOChr04,185736063,4,56.74
Ha412HOChr05,121472988,5,58.87
Ha412HOChr05,159139649,5,63.83
Ha412HOChr04,217666402,4,108.16
Ha412HOChr16,20292446,16,44.68
Ha412HOChr10,12783174,10,29.43
Ha412HOChr02,176812123,2,39.01
Ha412HOChr09,143499275,9,40.07
Ha412HOChr05,130753041,5,60.64
Ha412HOChr07,1382226,7,0.35
Ha412HOChr16,127117841,16,50.00
Ha412HOChr05,180785425,5,78.37
Ha412HOChr09,191419881,9,64.54
Ha412HOChr10,27886671,10,39.36
Ha412HOChr07,92833585,7,13.12
Ha412HOChr03,145861349,3,21.63
Ha412HOChr08,23625848,8,40.07
Ha412HOChr13,163935439,13,46.81
Ha412HOChr15,3122796,15,8.51
Ha412HOChr17,1739449,17,2.13
Ha412HOChr10,179180233,10,63.48
Ha412HOChr03,145906753,3,21.63
Ha412HOChr09,132940870,9,32.98
Ha412HOChr16,120487196,16,49.65
Ha412HOChr14,182732622,14,50.35
Ha412HOChr14,95182966,14,5.67
Ha412HOChr08,39320719,8,44.68
Ha412HOChr12,4929980,12,20.21
Ha412HOChr15,60677532,15,48.94
Ha412HOChr10,5760952,10,20.57
Ha412HOChr03,139158904,3,18.79
Ha412HOChr16,78329560,16,49.65
Ha412HOChr17,201084395,17,64.89
Ha412HOChr12,1255505,12,25.89
Ha412HOChr06,41862624,6,39.72
Ha412HOChr15,13830561,15,36.52
Ha412HOChr15,52984007,15,45.74
Ha412HOChr15,3628952,15,9.22
Ha412HOChr13,72954879,13,2.84
Ha412HOChr06,7436318,6,19.50
Ha412HOChr07,151558582,7,31.56
Ha412HOChr15,878695,15,0.35
Ha412HOChr08,9923164,8,30.85
Ha412HOChr14,151584232,14,26.60
Ha412HOChr06,56208864,6,41.84
Ha412HOChr05,165176448,5,63.83
Ha412HOChr16,52466416,16,49.65
Ha412HOChr07,155472595,7,43.97
Ha412HOChr09,136421505,9,35.46
Ha412HOChr01,52228939,1,6.03
Ha412HOChr16,188786983,16,63.48
Ha412HOChr10,46672475,10,43.26
Ha412HOChr02,33441782,2,26.95
Ha412HOChr14,157231797,14,28.72
Ha412HOChr10,189933941,10,101.06
Ha412HOChr13,5057919,13,0.71
Ha412HOChr01,138088295,1,35.11
Ha412HOChr02,146636822,2,30.14
Ha412HOChr12,3922727,12,20.57
Ha412HOChr16,22537177,16,45.74
Ha412HOChr16,21045021,16,45.74
Ha412HOChr08,9626388,8,30.85
Ha412HOChr11,15742695,11,46.10
Ha412HOChr02,27707573,2,26.95
Ha412HOChr07,3573124,7,6.38
Ha412HOChr03,175365322,3,53.19
Ha412HOChr05,177481324,5,63.83
Ha412HOChr12,1996804,12,24.82
Ha412HOChr04,206890138,4,68.79
Ha412HOChr08,2448525,8,14.89
Ha412HOChr08,114241665,8,61.35
Ha412HOChr07,144625629,7,22.70
Ha412HOChr16,164703957,16,58.87
Ha412HOChr02,15603953,2,17.38
Ha412HOChr03,170241103,3,37.59
Ha412HOChr16,191513374,16,62.77
Ha412HOChr01,140268763,1,35.82
Ha412HOChr10,3177063,10,9.93
Ha412HOChr03,10484526,3,3.19
Ha412HOChr02,156531490,16,50.71
Ha412HOChr10,162317223,10,51.42
Ha412HOChr09,125195003,9,26.60
Ha412HOChr10,172419411,10,53.19
Ha412HOChr15,9478831,15,29.79
Ha412HOChr14,120554342,14,14.89
Ha412HOChr05,3734117,5,18.44
Ha412HOChr12,60333482,12,50.35
Ha412HOChr14,157283662,14,29.43
Ha412HOChr10,4879603,10,16.67
Ha412HOChr08,96744047,8,54.61
Ha412HOChr10,186413581,10,88.30
Ha412HOChr02,31928481,2,26.95
Ha412HOChr10,11873824,10,29.43
Ha412HOChr08,22070904,8,39.72
Ha412HOChr10,19336494,10,31.56
Ha412HOChr10,20163534,10,31.56
Ha412HOChr03,169055409,3,36.88
Ha412HOChr07,161440968,7,59.22
Ha412HOChr16,205791947,16,83.33
Ha412HOChr02,16665227,2,18.09
Ha412HOChr05,153099049,5,63.83
Ha412HOChr03,101182092,3,13.12
Ha412HOChr06,14665272,6,29.43
Ha412HOChr10,152085335,10,48.58
Ha412HOChr17,15299796,17,30.14
Ha412HOChr12,18599916,12,38.30
Ha412HOChr03,152539140,3,21.99
Ha412HOChr15,185082311,15,86.88
Ha412HOChr06,69735073,6,42.55
Ha412HOChr11,15148614,11,46.10
Ha412HOChr05,175349752,5,63.83
Ha412HOChr02,15732571,2,17.38
Ha412HOChr12,7753349,12,10.64
Ha412HOChr01,124004304,1,24.82
Ha412HOChr05,180967663,5,81.21
Ha412HOChr14,148954429,14,25.89
Ha412HOChr16,130736512,16,50.71
Ha412HOChr14,157788601,14,29.43
Ha412HOChr04,185336554,4,56.74
Ha412HOChr16,205990243,16,83.69
Ha412HOChr10,1624335,10,6.38
Ha412HOChr05,133105403,5,60.99
Ha412HOChr14,146531182,14,25.53
Ha412HOChr03,29539912,14,25.53
Ha412HOChr07,147629871,14,26.60
Ha412HOChr03,100589744,3,13.12
Ha412HOChr15,76927404,15,59.57
Ha412HOChr05,114818584,5,58.16
Ha412HOChr12,18250739,12,38.30
Ha412HOChr10,46687132,10,43.26
Ha412HOChr14,141536000,14,24.47
Ha412HOChr09,189746779,9,56.74
Ha412HOChr07,160305535,7,58.87
Ha412HOChr12,21738888,12,38.65
Ha412HOChr08,33396488,8,42.91
Ha412HOChr01,94597998,1,21.63
Ha412HOChr14,144002262,14,25.53
Ha412HOChr04,216963361,4,100.35
Ha412HOChr10,19328937,10,31.56
Ha412HOChr13,174508642,13,59.93
Ha412HOChr05,10149515,5,44.68
Ha412HOChr03,146876229,3,21.63
Ha412HOChr10,188688436,10,96.10
Ha412HOChr04,213072493,4,78.37
Ha412HOChr06,54809560,6,41.84
Ha412HOChr04,20138637,4,46.45
Ha412HOChr12,19255572,12,38.30
Ha412HOChr01,7958466,1,3.19
Ha412HOChr08,107676129,8,58.16
Ha412HOChr05,157686405,5,63.83
Ha412HOChr15,10741075,15,34.04
Ha412HOChr08,80588016,8,47.52
Ha412HOChr08,30648303,8,42.91
Ha412HOChr08,87581784,8,50.00
Ha412HOChr01,60631767,1,6.38
Ha412HOChr01,149803814,1,53.90
Ha412HOChr17,12375824,17,26.24
Ha412HOChr10,32416679,10,40.43
Ha412HOChr04,204013758,4,64.18
Ha412HOChr08,37047651,8,44.33
Ha412HOChr08,122954877,8,62.41
Ha412HOChr05,177421462,5,63.83
Ha412HOChr05,109924587,5,57.80
Ha412HOChr05,47237875,5,56.74
Ha412HOChr01,116735317,1,24.47
Ha412HOChr17,12367582,17,26.24
Ha412HOChr09,115224323,9,23.05
Ha412HOChr16,4397243,16,7.45
Ha412HOChr10,866703,10,0.00
Ha412HOChr10,189315875,10,100.00
Ha412HOChr01,74301694,1,9.22
Ha412HOChr05,173356122,5,63.83
Ha412HOChr04,215392344,4,87.59
Ha412HOChr08,123725806,8,62.41
Ha412HOChr05,156440772,10,6.38
Ha412HOChr05,156440772,5,63.83
Ha412HOChr03,140214417,3,18.79
Ha412HOChr03,157190088,3,26.60
Ha412HOChr03,114967416,3,13.12
Ha412HOChr13,170724216,13,52.84
Ha412HOChr16,177014460,16,60.64
Ha412HOChr05,49732193,5,56.74
Ha412HOChr13,89999160,13,19.50
Ha412HOChr05,159570972,5,63.83
Ha412HOChr14,34349028,14,3.19
Ha412HOChr04,57491212,4,52.48
Ha412HOChr02,130692501,2,28.72
Ha412HOChr16,191522467,16,62.77
Ha412HOChr01,127440358,1,25.18
Ha412HOChr05,174181821,5,63.83
Ha412HOChr16,196328786,2,26.60
Ha412HOChr12,17561513,12,38.30
Ha412HOChr07,22126846,15,36.17
Ha412HOChr12,16910312,12,37.94
Ha412HOChr16,204319783,16,78.01
Ha412HOChr10,173685274,15,36.17
Ha412HOChr12,10554138,12,0.00
Ha412HOChr12,9427584,12,3.19
Ha412HOChr03,161846513,3,30.50
Ha412HOChr02,29647824,2,26.95
Ha412HOChr10,14628095,10,29.79
Ha412HOChr10,12715420,10,29.43
Ha412HOChr10,162226806,10,51.42
Ha412HOChr10,173676544,10,54.26
Ha412HOChr01,112992508,1,24.11
Ha412HOChr10,189570889,10,100.00
Ha412HOChr08,87786364,8,50.00
Ha412HOChr08,12398880,8,32.62
Ha412HOChr13,66400472,13,1.77
Ha412HOChr05,109987705,5,57.80
Ha412HOChr08,225642,8,1.06
Ha412HOChr05,181823080,5,84.04
Ha412HOChr12,3648391,12,23.40
Ha412HOChr10,18794355,10,31.56
Ha412HOChr10,189335971,10,100.00
Ha412HOChr13,165480238,13,47.16
Ha412HOChr10,7203066,10,20.92
Ha412HOChr09,136372327,9,36.88
Ha412HOChr05,121245051,5,58.87
Ha412HOChr09,145239808,9,40.07
Ha412HOChr01,133763825,3,19.50
Ha412HOChr06,3539562,6,6.38
Ha412HOChr01,130416252,1,27.66
Ha412HOChr09,186072985,9,54.61
Ha412HOChr15,24570048,15,39.72
Ha412HOChr07,3548787,7,6.38
Ha412HOChr08,44958471,8,45.39
Ha412HOChr05,166403640,5,63.83
Ha412HOChr10,174806994,10,57.09
Ha412HOChr04,187464468,4,56.74
Ha412HOChr04,61573640,4,53.19
Ha412HOChr16,187607111,16,60.64
Ha412HOChr09,41429287,9,19.50
Ha412HOChr05,114414505,5,58.16
Ha412HOChr01,135251467,1,30.50
Ha412HOChr08,47037793,8,45.39
Ha412HOChr04,215941579,4,90.07
Ha412HOChr17,13229432,17,26.24
Ha412HOChr10,13561672,10,29.43
Ha412HOChr17,201599951,17,70.21
Ha412HOChr12,61728743,12,50.35
Ha412HOChr05,161508003,5,63.83
Ha412HOChr07,4197765,7,10.64
Ha412HOChr10,157477378,10,49.29
Ha412HOChr03,154410305,3,21.99
Ha412HOChr14,152884350,14,26.60
Ha412HOChr14,147143054,14,25.53
Ha412HOChr08,39391117,8,44.68
Ha412HOChr02,34441832,2,26.95
Ha412HOChr12,104565052,12,59.22
Ha412HOChr13,66419931,13,1.77
Ha412HOChr16,180272304,16,62.77
Ha412HOChr11,175596159,11,59.93
Ha412HOChr16,112155507,16,49.65
Ha412HOChr16,64034598,16,49.65
Ha412HOChr09,196117391,9,80.85
Ha412HOChr17,64246743,3,37.23
Ha412HOChr13,82490607,13,13.83
Ha412HOChr14,126111280,14,17.38
Ha412HOChr03,178169026,3,62.06
Ha412HOChr10,22699582,10,34.04
Ha412HOChr01,114161867,1,24.47
Ha412HOChr11,11728282,11,45.04
Ha412HOChr02,33173417,2,26.95
Ha412HOChr02,23772034,11,24.82
Ha412HOChr03,155028221,3,24.47
Ha412HOChr08,44511305,8,45.39
Ha412HOChr10,124874062,10,45.04
Ha412HOChr01,153232607,1,60.64
Ha412HOChr05,168545382,5,63.83
Ha412HOChr15,76437748,15,59.57
Ha412HOChr09,144521718,9,40.07
Ha412HOChr09,196749375,9,83.69
Ha412HOChr05,169980426,5,63.83
Ha412HOChr14,186354641,14,63.48
Ha412HOChr06,101295718,6,45.04
Ha412HOChr10,115385404,10,44.68
Ha412HOChr14,157194227,14,28.37
Ha412HOChr02,71503695,2,27.66
Ha412HOChr03,154434047,3,21.99
Ha412HOChr16,117797778,16,49.65
Ha412HOChr01,140144598,1,35.82
Ha412HOChr09,138749185,9,37.94
Ha412HOChr02,129276310,2,28.72
Ha412HOChr03,101527259,3,13.12
Ha412HOChr13,160522427,13,46.81
Ha412HOChr10,160389221,10,51.06
Ha412HOChr16,1747782,16,0.00
Ha412HOChr16,138013947,8,62.77
Ha412HOChr08,175439590,8,62.77
Ha412HOChr13,7282730,13,0.71
Ha412HOChr08,112517150,8,60.64
Ha412HOChr05,175156569,5,63.83
Ha412HOChr09,147990030,16,50.35
Ha412HOChr08,334514,8,1.06
Ha412HOChr09,55803526,9,20.92
Ha412HOChr16,188913042,16,62.77
Ha412HOChr11,6503939,11,22.70
Ha412HOChr07,137861556,7,21.28
Ha412HOChr03,170390731,3,37.59
Ha412HOChr14,118621433,14,12.77
Ha412HOChr14,184552539,14,56.74
Ha412HOChr10,183763442,10,74.47
Ha412HOChr05,112058030,5,57.80
Ha412HOChr12,60749597,12,50.35
Ha412HOChr03,166866592,3,34.75
Ha412HOChr07,158386176,7,50.71
Ha412HOChr13,164842421,13,46.81
Ha412HOChr14,111655863,14,11.35
Ha412HOChr16,192537294,16,62.77
Ha412HOChr08,2291536,8,14.54
Ha412HOChr08,23837093,8,41.13
Ha412HOChr17,1032016,17,0.00
Ha412HOChr12,7305637,12,12.77
Ha412HOChr09,191246185,9,64.18
Ha412HOChr04,178747489,4,56.03
Ha412HOChr10,7144198,10,20.92
Ha412HOChr02,145183473,2,30.14
Ha412HOChr05,147015093,5,63.83
Ha412HOChr08,79080946,8,47.52
Ha412HOChr10,188056673,10,96.10
Ha412HOChr10,129164237,10,45.04
Ha412HOChr07,128972442,7,17.02
Ha412HOChr12,22546064,12,38.65
Ha412HOChr14,17072401,14,1.77
Ha412HOChr10,10713593,10,26.60
Ha412HOChr17,2174650,17,2.84
Ha412HOChr02,93317499,2,27.66
Ha412HOChr06,88405859,9,23.05
Ha412HOChr02,128439918,2,28.72
Ha412HOChr14,178986778,14,42.91
Ha412HOChr13,86898563,13,15.25
Ha412HOChr01,61620181,1,6.38
Ha412HOChr02,183904446,2,68.09
Ha412HOChr17,1223156,17,0.00
Ha412HOChr05,174349339,5,63.83
Ha412HOChr01,67019517,1,7.45
Ha412HOChr10,187895245,10,96.10
Ha412HOChr15,123514207,15,73.76
Ha412HOChr11,16933400,11,46.45
Ha412HOChr08,70301232,8,46.81
Ha412HOChr07,149156217,7,24.47
Ha412HOChr05,164743379,5,63.83
Ha412HOChr05,145258662,5,61.70
Ha412HOChr06,13065564,6,29.08
Ha412HOChr07,123120195,7,15.60
Ha412HOChr10,135365391,10,45.04
Ha412HOChr17,1568045,17,2.13
Ha412HOChr16,214664173,16,96.45
Ha412HOChr06,105145027,6,45.04
Ha412HOChr07,157227900,11,93.62
Ha412HOChr07,157227900,7,49.65
Ha412HOChr17,89437461,11,93.62
Ha412HOChr11,188073771,11,77.66
Ha412HOChr02,62960895,2,27.66
Ha412HOChr14,151385219,14,26.60
Ha412HOChr16,19581725,16,43.97
Ha412HOChr15,137317458,15,70.57
Ha412HOChr03,108907114,3,13.12
Ha412HOChr05,47398350,5,56.74
Ha412HOChr02,31730765,2,26.95
Ha412HOChr12,60196654,12,50.35
Ha412HOChr02,169633943,2,32.62
Ha412HOChr03,151838254,3,21.99
Ha412HOChr05,147518053,5,63.83
Ha412HOChr13,68190692,12,71.63
Ha412HOChr13,68190692,13,2.48
Ha412HOChr10,13223820,10,29.43
Ha412HOChr02,25701801,2,26.95
Ha412HOChr17,15610643,17,30.50
Ha412HOChr04,212873139,4,78.01
Ha412HOChr14,149821383,14,26.24
Ha412HOChr05,163137364,5,63.83
Ha412HOChr10,14281087,10,29.79
Ha412HOChr15,185617178,15,87.59
Ha412HOChr08,112220281,8,60.64
Ha412HOChr07,160292241,7,58.87
Ha412HOChr15,30955198,15,41.13
Ha412HOChr02,98508647,2,27.66
Ha412HOChr08,30815918,8,42.91
Ha412HOChr01,138958827,1,35.46
Ha412HOChr11,5890007,11,22.70
Ha412HOChr07,132228771,7,18.44
Ha412HOChr04,189646113,4,57.80
Ha412HOChr10,125164487,10,45.04
Ha412HOChr16,216449226,16,98.23
Ha412HOChr06,102258535,6,45.04
Ha412HOChr10,163322922,10,51.42
Ha412HOChr08,6833276,8,24.47
Ha412HOChr04,212047102,4,77.66
Ha412HOChr16,190387911,16,62.77
Ha412HOChr10,180996474,10,67.02
Ha412HOChr07,154816322,7,38.30
Ha412HOChr02,58820270,2,27.66
Ha412HOChr14,132049950,14,21.99
Ha412HOChr05,141061624,5,61.35
Ha412HOChr09,877762,9,0.00
Ha412HOChr14,178262432,14,39.72
Ha412HOChr09,129480433,9,32.27
Ha412HOChr08,9239338,8,28.72
Ha412HOChr04,219088417,4,111.70
Ha412HOChr11,71752413,5,64.89
Ha412HOChr15,9906169,15,33.69
Ha412HOChr05,166066806,5,63.83
Ha412HOChr05,24840039,5,54.61
Ha412HOChr13,1214437,13,0.00
Ha412HOChr07,125685393,7,16.31
Ha412HOChr16,164873370,16,58.87
Ha412HOChr14,102913208,14,7.45
Ha412HOChr08,21181805,8,39.36
Ha412HOChr10,13638973,10,29.79
Ha412HOChr03,141163919,3,18.79
Ha412HOChr08,23083863,8,40.07
Ha412HOChr09,57290008,9,21.63
Ha412HOChr02,150043371,2,30.50
Ha412HOChr13,175391564,13,59.93
Ha412HOChr03,159018403,3,27.66
Ha412HOChr14,162612230,14,31.21
Ha412HOChr07,1107103,7,0.00
Ha412HOChr10,161597370,10,51.42
Ha412HOChr02,122084453,2,27.66
Ha412HOChr13,78964715,13,10.64
Ha412HOChr09,51507482,9,31.56
Ha412HOChr02,145158914,2,30.14
Ha412HOChr06,34348573,6,36.17
Ha412HOChr16,7399729,16,27.66
Ha412HOChr12,61126165,9,36.52
Ha412HOChr10,9499358,10,23.76
Ha412HOChr04,31661992,4,47.52
Ha412HOChr11,25732009,11,49.29
Ha412HOChr10,853771,10,0.00
Ha412HOChr01,75612458,1,11.70
Ha412HOChr03,178192188,3,62.06
Ha412HOChr06,150854374,10,23.76
Ha412HOChr04,502767,4,0.00
Ha412HOChr04,199041198,4,61.35
Ha412HOChr15,10730960,15,34.04
Ha412HOChr14,187562456,14,71.28
Ha412HOChr09,138142360,9,37.59
Ha412HOChr12,66119363,9,15.96
Ha412HOChr11,979591,11,0.00
Ha412HOChr03,7101574,3,0.00
Ha412HOChr05,156435808,5,63.83
Ha412HOChr15,185597972,15,86.88
Ha412HOChr13,73372336,13,2.84
Ha412HOChr12,5129619,12,20.21
Ha412HOChr02,29740912,2,26.95
Ha412HOChr08,81782051,8,47.52
Ha412HOChr15,12864870,15,35.82
Ha412HOChr16,71044888,16,49.65
Ha412HOChr04,220604024,4,115.96
Ha412HOChr08,81784318,8,47.52
Ha412HOChr03,156338466,3,26.60
Ha412HOChr12,4972292,12,20.21
Ha412HOChr13,173734220,13,56.38
Ha412HOChr10,189216061,10,100.00
Ha412HOChr07,67659246,7,13.12
Ha412HOChr17,1346256,17,2.13
Ha412HOChr16,20502876,16,44.68
Ha412HOChr05,143813288,5,61.70
Ha412HOChr06,17944666,6,30.50
Ha412HOChr15,33087574,15,41.84
Ha412HOChr15,14420055,15,36.52
Ha412HOChr03,144787053,3,19.86
Ha412HOChr15,54630369,15,46.10
Ha412HOChr01,79116761,1,13.83
Ha412HOChr01,130422772,1,27.66
Ha412HOChr04,190756118,4,58.87
Ha412HOChr06,70652855,6,43.97
Ha412HOChr13,175343527,13,59.93
Ha412HOChr08,50605443,8,45.39
Ha412HOChr07,154060827,7,36.88
Ha412HOChr13,175346223,13,59.93
Ha412HOChr02,150033445,2,30.50
Ha412HOChr16,130072113,16,50.35
Ha412HOChr02,35769335,2,26.95
Ha412HOChr07,151052979,7,31.56
Ha412HOChr05,153098475,5,63.83
Ha412HOChr10,14623640,10,29.79
Ha412HOChr01,134837659,1,30.14
Ha412HOChr03,154442821,3,21.99
Ha412HOChr08,43285814,8,45.04
Ha412HOChr04,206859345,4,68.79
Ha412HOChr01,140256596,1,35.82
Ha412HOChr16,20943557,16,45.04
Ha412HOChr05,133387107,5,60.99
Ha412HOChr07,151564537,7,31.56
Ha412HOChr16,21348000,17,31.21
Ha412HOChr03,140002958,3,18.44
Ha412HOChr05,23305731,5,53.55
Ha412HOChr15,23733082,15,39.72
Ha412HOChr10,170198641,10,52.84
Ha412HOChr05,152639189,5,63.83
Ha412HOChr04,206864850,4,68.79
Ha412HOChr03,156142811,3,26.60
Ha412HOChr15,53854061,15,45.74
Ha412HOChr16,124103249,16,49.65
Ha412HOChr14,167119646,14,31.56
Ha412HOChr03,140008895,3,18.79
Ha412HOChr13,162337220,13,46.81
Ha412HOChr10,173694431,10,56.74
Ha412HOChr07,137865670,7,21.28
Ha412HOChr05,157861255,5,63.83
Ha412HOChr05,152636289,5,63.83
Ha412HOChr08,80159789,8,47.52
Ha412HOChr02,38597873,2,26.95
Ha412HOChr05,157858598,5,63.83
Ha412HOChr14,124810038,14,17.38
Ha412HOChr07,155894107,7,45.39
Ha412HOChr10,117148308,10,44.68
Ha412HOChr03,7493420,3,1.42
Ha412HOChr01,149502172,1,53.55
Ha412HOChr16,130867163,16,50.71
Ha412HOChr17,199385635,17,54.96
Ha412HOChr09,191147355,9,64.18
Ha412HOChr08,1650691,8,8.16
Ha412HOChr13,173703866,13,56.38
Ha412HOChr05,169961092,5,63.83
Ha412HOChr11,726772,11,0.00
Ha412HOChr10,112900338,10,44.68
Ha412HOChr06,129058644,6,45.04
Ha412HOChr07,136034481,7,21.28
Ha412HOChr14,184686626,14,57.45
Ha412HOChr08,2883826,8,15.60
Ha412HOChr05,145575064,5,61.70
Ha412HOChr07,141812275,7,21.99
Ha412HOChr08,22077464,8,39.72
Ha412HOChr03,106351807,10,45.39
Ha412HOChr17,13327255,17,26.60
Ha412HOChr14,155916008,14,27.30
Ha412HOChr08,14171522,8,37.94
Ha412HOChr13,79507705,13,10.64
Ha412HOChr10,14282892,10,29.79
Ha412HOChr08,19061912,8,39.36
Ha412HOChr05,122186909,5,59.22
Ha412HOChr03,156339269,3,26.60
Ha412HOChr10,115798026,10,44.68
Ha412HOChr10,10623532,10,26.60
Ha412HOChr08,80157306,8,47.52
Ha412HOChr09,144489806,9,40.07
Ha412HOChr07,150548716,5,63.83
Ha412HOChr05,1780136,5,6.74
Ha412HOChr08,15528486,8,38.30
Ha412HOChr03,105825934,3,13.12
Ha412HOChr07,154065119,7,36.88
Ha412HOChr13,4601371,13,0.71
Ha412HOChr03,140144254,3,18.79
Ha412HOChr12,61734810,12,50.35
Ha412HOChr05,170106262,5,63.83
Ha412HOChr08,22079304,8,39.72
Ha412HOChr14,166735882,14,31.56
Ha412HOChr06,129050677,6,45.04
Ha412HOChr08,23637996,8,40.07
Ha412HOChr03,149775649,3,21.99
Ha412HOChr05,159468004,5,63.83
Ha412HOChr07,128621212,7,17.02
Ha412HOChr15,936201,15,0.35
Ha412HOChr05,184851816,5,97.52
Ha412HOChr15,935619,15,0.35
Ha412HOChr10,186489732,10,88.65
Ha412HOChr08,15836609,8,38.65
Ha412HOChr02,184220458,2,68.44
Ha412HOChr01,149507664,1,53.55
Ha412HOChr05,169959373,5,63.83
Ha412HOChr03,139117837,3,18.44
Ha412HOChr11,188170775,11,79.08
Ha412HOChr06,29450494,6,36.17
Ha412HOChr14,96530396,14,5.67
Ha412HOChr05,175403386,5,63.83
Ha412HOChr06,3842208,6,6.74
Ha412HOChr05,24825971,5,54.61
Ha412HOChr13,174021500,13,56.38
Ha412HOChr01,94610543,1,21.63
Ha412HOChr11,728212,11,0.00
Ha412HOChr04,216960179,4,100.35
Ha412HOChr12,8260785,12,9.57
Ha412HOChr08,2884600,8,15.60
Ha412HOChr10,173833842,10,57.09
Ha412HOChr16,130756442,16,50.71
Ha412HOChr02,184216355,2,68.44
Ha412HOChr15,114232920,6,30.50
Ha412HOChr03,101823099,3,13.12
Ha412HOChr14,166738541,14,31.56
Ha412HOChr06,11086027,6,25.53
Ha412HOChr08,4091574,8,19.15
Ha412HOChr16,127141349,16,50.35
Ha412HOChr12,8258919,12,9.57
Ha412HOChr10,189301924,10,100.00
Ha412HOChr08,70691089,8,46.81
Ha412HOChr12,61674853,12,50.35
Ha412HOChr11,173495250,11,58.51
Ha412HOChr10,188305020,10,96.10
Ha412HOChr12,17861187,12,38.30
Ha412HOChr13,105042900,10,43.26
Ha412HOChr15,61832976,15,49.29
Ha412HOChr03,140145063,3,18.79
Ha412HOChr06,102261530,6,45.04
Ha412HOChr01,74932606,1,9.22
Ha412HOChr03,101827272,3,13.12
Ha412HOChr13,71864549,13,2.48
Ha412HOChr05,169985905,5,63.83
Ha412HOChr02,38145913,2,26.95
Ha412HOChr05,151083538,5,63.83
Ha412HOChr07,1525965,7,3.55
Ha412HOChr16,4531008,13,13.83
Ha412HOChr02,173882774,2,35.46
Ha412HOChr05,169947586,5,63.83
Ha412HOChr14,157271690,14,29.43
Ha412HOChr10,174457337,10,57.09
Ha412HOChr01,94741890,1,21.63
Ha412HOChr11,13810180,11,46.10
Ha412HOChr10,189262566,10,100.00
Ha412HOChr14,124809068,14,17.38
Ha412HOChr07,854187,7,0.00
Ha412HOChr13,65758451,13,1.77
Ha412HOChr06,153129616,14,1.42
Ha412HOChr14,142231330,14,24.47
Ha412HOChr16,120347991,16,49.65
Ha412HOChr10,131577394,10,45.04
Ha412HOChr08,33508558,8,42.91
Ha412HOChr08,128490429,15,37.23
Ha412HOChr08,40200398,8,45.04
Ha412HOChr01,113623757,1,24.47
Ha412HOChr06,29454398,6,36.17
Ha412HOChr16,19269445,16,42.91
Ha412HOChr16,26960155,16,46.45
Ha412HOChr10,46893336,10,43.26
Ha412HOChr14,156754249,14,27.66
Ha412HOChr05,173138223,5,63.83
Ha412HOChr02,59513294,2,27.66
Ha412HOChr17,12792262,17,26.24
Ha412HOChr01,7993974,1,3.19
Ha412HOChr09,188880268,9,56.74
Ha412HOChr17,21328975,10,96.10
Ha412HOChr05,144607818,5,61.70
Ha412HOChr04,67275320,4,53.90
Ha412HOChr15,9477234,15,29.79
Ha412HOChr08,11299532,8,32.27
Ha412HOChr02,38143978,2,26.95
Ha412HOChr10,32282698,3,70.92
Ha412HOChr04,190192369,4,58.87
Ha412HOChr07,138306769,7,21.28
Ha412HOChr14,121906128,14,16.67
Ha412HOChr13,175156971,13,59.93
Ha412HOChr16,210728175,16,89.01
Ha412HOChr08,110747084,8,58.16
Ha412HOChr17,23073338,14,10.99
Ha412HOChr01,140358412,1,35.82
Ha412HOChr01,140358412,3,70.92
Ha412HOChr11,15145277,11,46.10
Ha412HOChr16,164879677,16,58.87
Ha412HOChr09,47358288,9,21.28
Ha412HOChr11,26329234,11,49.29
Ha412HOChr13,162765302,13,46.81
Ha412HOChr10,4500601,10,15.25
Ha412HOChr11,181270003,11,62.06
Ha412HOChr08,123696389,8,62.41
Ha412HOChr04,200591051,4,62.06
Ha412HOChr06,11750121,6,28.72
Ha412HOChr02,60704812,2,27.66
Ha412HOChr02,102228244,2,27.66
Ha412HOChr14,187921938,14,71.63
Ha412HOChr16,56480759,16,49.65
Ha412HOChr15,13841919,15,36.52
Ha412HOChr14,11909339,14,1.06
Ha412HOChr10,118083281,10,44.68
Ha412HOChr11,7450160,11,27.30
Ha412HOChr10,120202039,11,27.30
Ha412HOChr05,144612109,5,61.70
