Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr17,190620460,17,58.81
Ha412HOChr01,13449028,1,8.35
Ha412HOChr14,119524120,10,43.20
Ha412HOChr09,132235339,9,32.67
Ha412HOChr08,9968138,8,15.97
Ha412HOChr17,15289483,10,42.84
Ha412HOChr10,42120585,10,42.84
Ha412HOChr17,50162728,17,48.65
Ha412HOChr08,43564837,8,45.38
Ha412HOChr10,21146455,10,36.30
Ha412HOChr09,124348488,9,27.59
Ha412HOChr12,14767331,12,23.96
Ha412HOChr07,1179208,7,0.00
Ha412HOChr10,157356489,10,48.65
Ha412HOChr05,7623601,5,24.69
Ha412HOChr05,8391474,5,29.77
Ha412HOChr17,6414849,17,17.43
Ha412HOChr17,1735085,17,0.00
Ha412HOChr02,113764343,2,23.23
Ha412HOChr04,217386736,4,80.96
Ha412HOChr02,79131633,2,23.23
Ha412HOChr07,156136687,7,50.10
Ha412HOChr05,164445956,5,53.37
Ha412HOChr16,52408677,16,37.75
Ha412HOChr03,28693670,3,25.41
Ha412HOChr13,73939168,13,8.71
Ha412HOChr07,155470097,7,44.29
Ha412HOChr03,164139568,3,42.84
Ha412HOChr14,188744032,14,78.41
Ha412HOChr09,142609884,9,41.02
Ha412HOChr07,151651066,7,34.12
Ha412HOChr03,110789635,9,22.14
Ha412HOChr10,176762515,10,54.45
Ha412HOChr02,159660799,2,31.95
Ha412HOChr04,212158886,4,65.35
Ha412HOChr05,181720657,5,68.61
Ha412HOChr17,6410000,17,17.43
Ha412HOChr10,59484574,10,42.84
Ha412HOChr02,8813107,2,0.00
Ha412HOChr15,177442653,15,66.80
Ha412HOChr10,170125372,10,50.82
Ha412HOChr16,18345396,9,57.00
Ha412HOChr06,128670428,8,53.37
Ha412HOChr06,19159256,6,24.69
Ha412HOChr16,206704532,16,76.60
Ha412HOChr05,1980675,5,5.08
Ha412HOChr05,21419270,5,45.02
Ha412HOChr04,185736063,4,56.63
Ha412HOChr05,121472988,5,48.65
Ha412HOChr05,159139649,5,53.37
Ha412HOChr04,217666402,4,81.32
Ha412HOChr17,100718621,17,54.45
Ha412HOChr13,102469800,2,42.11
Ha412HOChr05,125204129,5,49.37
Ha412HOChr09,109660762,9,22.14
Ha412HOChr16,20292446,16,31.58
Ha412HOChr10,12783174,10,25.05
Ha412HOChr09,143499275,9,41.75
Ha412HOChr09,182087184,9,55.54
Ha412HOChr07,149302450,7,26.86
Ha412HOChr17,176812743,17,55.91
Ha412HOChr11,804727,11,0.00
Ha412HOChr04,204813447,4,63.17
Ha412HOChr10,148619926,10,45.74
Ha412HOChr07,1382226,7,0.00
Ha412HOChr16,127117841,16,41.02
Ha412HOChr05,180785425,5,63.53
Ha412HOChr09,191419881,9,62.08
Ha412HOChr10,27886671,10,39.93
Ha412HOChr09,192587558,9,64.98
Ha412HOChr03,145861349,3,36.30
Ha412HOChr08,23625848,8,34.12
Ha412HOChr13,163935439,13,62.80
Ha412HOChr04,3240379,4,8.71
Ha412HOChr17,1739449,14,42.47
Ha412HOChr14,93352125,14,10.16
Ha412HOChr03,145906753,3,36.30
Ha412HOChr09,132940870,9,33.40
Ha412HOChr04,203001028,4,60.99
Ha412HOChr16,120487196,16,39.57
Ha412HOChr14,182732622,14,63.17
Ha412HOChr14,95182966,14,10.16
Ha412HOChr04,21170916,14,42.47
Ha412HOChr08,39320719,8,45.38
Ha412HOChr09,148573133,9,46.10
Ha412HOChr14,128152163,14,29.77
Ha412HOChr06,82039681,6,54.45
Ha412HOChr12,62624880,12,46.83
Ha412HOChr10,5760952,10,12.34
Ha412HOChr03,139158904,3,34.85
Ha412HOChr03,19526691,3,18.88
Ha412HOChr10,168594414,10,50.10
Ha412HOChr06,41862624,6,34.85
Ha412HOChr08,43745377,8,46.10
Ha412HOChr07,98343091,7,12.34
Ha412HOChr15,52984007,15,35.58
Ha412HOChr13,72954879,13,7.62
Ha412HOChr08,9923164,8,15.97
Ha412HOChr05,165176448,5,53.37
Ha412HOChr16,52466416,16,37.75
Ha412HOChr07,155472595,7,44.29
Ha412HOChr02,181286473,2,57.72
Ha412HOChr14,157231797,14,44.65
Ha412HOChr11,181651985,11,63.53
Ha412HOChr08,1439710,8,2.90
Ha412HOChr10,21286070,10,36.30
Ha412HOChr02,146636822,2,26.86
Ha412HOChr07,121924367,7,15.97
Ha412HOChr12,3922727,9,55.54
Ha412HOChr16,21045021,16,33.04
Ha412HOChr08,9626388,8,15.97
Ha412HOChr11,15742695,11,35.21
Ha412HOChr09,180920429,9,55.54
Ha412HOChr02,27707573,2,20.33
Ha412HOChr06,20022112,6,24.69
Ha412HOChr03,175365322,3,52.28
Ha412HOChr03,181300881,3,71.88
Ha412HOChr01,66976466,1,10.89
Ha412HOChr09,144325414,9,43.20
Ha412HOChr12,1996804,12,16.34
Ha412HOChr09,132083884,9,32.67
Ha412HOChr03,155574041,3,40.66
Ha412HOChr04,206890138,4,63.17
Ha412HOChr10,166009615,10,50.10
Ha412HOChr11,198437578,11,79.50
Ha412HOChr08,115096368,8,69.34
Ha412HOChr15,179304051,15,66.80
Ha412HOChr08,2448525,8,7.99
Ha412HOChr16,164703957,16,49.37
Ha412HOChr06,152887572,14,10.16
Ha412HOChr16,191513374,16,56.63
Ha412HOChr11,10108159,11,27.95
Ha412HOChr08,87521207,8,54.82
Ha412HOChr13,129689454,13,56.63
Ha412HOChr03,10484526,15,22.51
Ha412HOChr11,4960120,11,11.25
Ha412HOChr02,156531490,13,36.67
Ha412HOChr10,162317223,10,49.37
Ha412HOChr09,125195003,9,29.04
Ha412HOChr10,172419411,10,53.73
Ha412HOChr15,9478831,15,22.51
Ha412HOChr05,3734117,5,8.71
Ha412HOChr12,60333482,12,45.38
Ha412HOChr09,6651663,9,7.26
Ha412HOChr10,184705802,10,61.71
Ha412HOChr10,4879603,10,10.89
Ha412HOChr04,216012608,9,37.39
Ha412HOChr08,96744047,8,62.80
Ha412HOChr17,100475400,17,54.45
Ha412HOChr13,119754755,13,52.64
Ha412HOChr08,41220932,8,45.38
Ha412HOChr12,3388846,12,15.61
Ha412HOChr10,11873824,10,25.05
Ha412HOChr10,41970601,10,42.84
Ha412HOChr03,169385731,3,45.02
Ha412HOChr10,19336494,10,33.40
Ha412HOChr10,161715377,10,49.37
Ha412HOChr10,20163534,10,33.40
Ha412HOChr03,169055409,3,45.02
Ha412HOChr05,26018975,5,46.83
Ha412HOChr03,16974314,3,19.60
Ha412HOChr16,205791947,16,75.87
Ha412HOChr04,169621157,4,51.55
Ha412HOChr02,16665227,2,16.70
Ha412HOChr05,153099049,5,53.37
Ha412HOChr12,61307656,12,46.10
Ha412HOChr08,91522469,8,59.17
Ha412HOChr03,101182092,3,26.14
Ha412HOChr16,212265812,16,84.22
Ha412HOChr12,60474717,12,45.38
Ha412HOChr17,15299796,17,31.22
Ha412HOChr15,185082311,15,73.33
Ha412HOChr12,35305899,12,37.75
Ha412HOChr12,7753349,12,2.18
Ha412HOChr03,30150366,3,25.41
Ha412HOChr02,171673974,2,37.75
Ha412HOChr01,124004304,1,27.95
Ha412HOChr09,26455329,9,18.51
Ha412HOChr03,108575002,3,28.32
Ha412HOChr05,33508875,5,47.56
Ha412HOChr04,185336554,4,56.63
Ha412HOChr11,31980901,11,41.39
Ha412HOChr16,205990243,16,75.87
Ha412HOChr10,1624335,10,1.45
Ha412HOChr05,133105403,5,50.82
Ha412HOChr13,158386534,13,61.35
Ha412HOChr03,29539912,3,25.41
Ha412HOChr03,100589744,3,26.14
Ha412HOChr15,76927404,15,45.74
Ha412HOChr05,114818584,5,48.65
Ha412HOChr08,33396488,12,50.10
Ha412HOChr01,94597998,1,22.14
Ha412HOChr14,144002262,14,38.84
Ha412HOChr03,168655160,3,42.84
Ha412HOChr10,39745597,10,42.84
Ha412HOChr17,72056530,17,54.45
Ha412HOChr04,213072493,4,66.07
Ha412HOChr02,165359335,2,34.85
Ha412HOChr09,168182459,17,54.45
Ha412HOChr12,19255572,12,29.04
Ha412HOChr10,62703183,10,42.84
Ha412HOChr10,125289802,10,42.84
Ha412HOChr12,165258273,12,58.81
Ha412HOChr05,157686405,5,53.37
Ha412HOChr08,39393734,8,45.38
Ha412HOChr03,28138476,3,24.69
Ha412HOChr08,87581784,8,55.54
Ha412HOChr16,207888006,16,78.05
Ha412HOChr07,154624427,7,41.39
Ha412HOChr09,142748141,9,41.02
Ha412HOChr01,149803814,1,45.74
Ha412HOChr12,56830329,12,44.65
Ha412HOChr10,32416679,10,42.84
Ha412HOChr08,37047651,8,43.93
Ha412HOChr12,55004070,12,43.20
Ha412HOChr05,177421462,5,53.37
Ha412HOChr01,116735317,1,27.95
Ha412HOChr17,12367582,17,28.32
Ha412HOChr15,8042724,10,43.20
Ha412HOChr04,21434502,4,36.30
Ha412HOChr17,51367817,17,51.55
Ha412HOChr12,8942281,12,1.45
Ha412HOChr10,866703,10,0.00
Ha412HOChr10,189315875,10,80.59
Ha412HOChr05,173356122,5,53.37
Ha412HOChr13,1943795,13,0.00
Ha412HOChr04,215392344,4,76.24
Ha412HOChr05,156440772,5,53.37
Ha412HOChr12,59680348,12,45.38
Ha412HOChr01,131514428,16,51.55
Ha412HOChr16,177014460,16,51.55
Ha412HOChr01,97847592,1,24.69
Ha412HOChr05,159570972,5,53.37
Ha412HOChr14,34349028,14,6.53
Ha412HOChr02,130692501,2,24.69
Ha412HOChr16,191522467,16,56.63
Ha412HOChr05,174181821,5,53.37
Ha412HOChr10,114758852,10,42.84
Ha412HOChr12,9834533,12,0.00
Ha412HOChr17,189194721,17,59.54
Ha412HOChr15,17876937,15,29.77
Ha412HOChr07,22126846,7,11.62
Ha412HOChr10,79470656,10,42.84
Ha412HOChr10,173685274,10,54.09
Ha412HOChr15,118181788,15,59.54
Ha412HOChr03,161846513,3,42.11
Ha412HOChr10,14628095,10,31.95
Ha412HOChr15,10814526,15,26.14
Ha412HOChr10,12715420,10,25.05
Ha412HOChr10,162226806,10,49.37
Ha412HOChr09,140840255,9,40.30
Ha412HOChr01,112992508,1,26.50
Ha412HOChr10,189570889,10,82.04
Ha412HOChr12,48345409,12,42.47
Ha412HOChr13,131575033,13,56.63
Ha412HOChr03,3868055,3,7.99
Ha412HOChr13,157140224,13,61.35
Ha412HOChr08,87786364,8,55.54
Ha412HOChr17,190665061,17,58.81
Ha412HOChr13,123904812,9,49.73
Ha412HOChr01,136210524,1,29.77
Ha412HOChr11,150168039,11,47.92
Ha412HOChr16,125335782,16,41.02
Ha412HOChr08,12398880,8,18.88
Ha412HOChr13,66400472,13,3.99
Ha412HOChr08,225642,8,0.00
Ha412HOChr05,68762287,5,47.56
Ha412HOChr05,181823080,5,67.89
Ha412HOChr14,140736655,14,35.58
Ha412HOChr04,1334443,4,1.45
Ha412HOChr12,3648391,12,14.88
Ha412HOChr08,58156860,8,51.91
Ha412HOChr16,137234647,16,43.20
Ha412HOChr17,196861463,17,67.16
Ha412HOChr06,19337143,6,24.69
Ha412HOChr10,18794355,10,35.58
Ha412HOChr15,160386061,15,66.80
Ha412HOChr10,189335971,10,80.59
Ha412HOChr12,35232933,12,37.75
Ha412HOChr10,97478438,10,42.84
Ha412HOChr03,173247085,8,12.34
Ha412HOChr03,168603835,3,42.84
Ha412HOChr12,18998645,12,28.68
Ha412HOChr09,171313027,9,52.28
Ha412HOChr09,136372327,9,37.39
Ha412HOChr04,6502579,4,23.23
Ha412HOChr09,145239808,9,43.93
Ha412HOChr17,119603558,17,55.18
Ha412HOChr10,120305184,10,42.84
Ha412HOChr06,11208882,6,20.33
Ha412HOChr01,133763825,3,36.30
Ha412HOChr06,3539562,6,6.90
Ha412HOChr12,3788462,12,14.16
Ha412HOChr17,47128170,17,45.74
Ha412HOChr09,186072985,9,57.00
Ha412HOChr11,19873103,11,39.57
Ha412HOChr16,14882337,16,24.32
Ha412HOChr04,193955243,4,58.08
Ha412HOChr04,61573640,4,45.74
Ha412HOChr17,39153746,17,44.29
Ha412HOChr02,179363184,2,47.56
Ha412HOChr08,21661801,8,67.89
Ha412HOChr16,187607111,16,52.28
Ha412HOChr15,168487517,10,29.04
Ha412HOChr05,114414505,5,48.65
Ha412HOChr08,47037793,8,46.10
Ha412HOChr17,19767152,17,37.75
Ha412HOChr04,215941579,4,76.96
Ha412HOChr13,95893070,13,42.11
Ha412HOChr17,94643288,17,54.45
Ha412HOChr05,107344858,5,48.28
Ha412HOChr03,109994707,3,29.77
Ha412HOChr17,201599951,17,87.85
Ha412HOChr12,61728743,12,46.10
Ha412HOChr01,12595127,1,8.35
Ha412HOChr05,56794630,5,47.56
Ha412HOChr17,6403380,17,17.43
Ha412HOChr05,161508003,5,53.37
Ha412HOChr10,43505794,10,42.84
Ha412HOChr05,107938762,5,48.28
Ha412HOChr17,45204593,17,45.74
Ha412HOChr07,4197765,7,2.90
Ha412HOChr10,157477378,10,48.65
Ha412HOChr12,48547342,12,42.47
Ha412HOChr10,173649562,10,54.09
Ha412HOChr08,39391117,8,45.38
Ha412HOChr13,99736737,13,46.10
Ha412HOChr17,39289247,17,44.29
Ha412HOChr08,74340447,8,53.37
Ha412HOChr07,160103460,7,60.99
Ha412HOChr13,86958114,13,27.23
Ha412HOChr13,66419931,13,4.72
Ha412HOChr10,47209899,10,42.84
Ha412HOChr10,176021450,10,54.45
Ha412HOChr11,175596159,11,58.45
Ha412HOChr09,196117391,9,79.14
Ha412HOChr17,64246743,17,53.73
Ha412HOChr13,82490607,13,19.60
Ha412HOChr10,148461984,10,45.74
Ha412HOChr10,22699582,10,36.30
Ha412HOChr01,114161867,1,27.95
Ha412HOChr11,11728282,11,31.58
Ha412HOChr10,124874062,10,42.84
Ha412HOChr05,168545382,5,53.37
Ha412HOChr15,76437748,15,45.74
Ha412HOChr09,144521718,9,43.20
Ha412HOChr05,107361767,5,48.28
Ha412HOChr05,169980426,5,53.37
Ha412HOChr14,186354641,14,73.33
Ha412HOChr17,5936814,17,16.70
Ha412HOChr10,21367119,10,36.30
Ha412HOChr14,157194227,14,43.93
Ha412HOChr02,71503695,2,23.23
Ha412HOChr01,140144598,1,28.32
Ha412HOChr05,107264721,5,48.28
Ha412HOChr08,44117263,8,46.10
Ha412HOChr10,46188994,10,42.84
Ha412HOChr17,78503391,17,54.45
Ha412HOChr03,101527259,3,26.14
Ha412HOChr01,138505053,1,30.49
Ha412HOChr03,29963970,3,25.41
Ha412HOChr02,184271593,2,66.43
Ha412HOChr02,157402051,2,31.95
Ha412HOChr16,138013947,8,74.42
Ha412HOChr08,175439590,8,74.06
Ha412HOChr05,175156569,5,53.37
Ha412HOChr09,147990030,9,46.10
Ha412HOChr13,152345002,13,59.90
Ha412HOChr08,334514,8,0.00
Ha412HOChr09,55803526,9,21.78
Ha412HOChr01,141096447,1,35.58
Ha412HOChr11,6503939,11,17.06
Ha412HOChr07,137861556,7,20.33
Ha412HOChr10,149498210,10,45.74
Ha412HOChr03,170390731,3,46.47
Ha412HOChr06,12681365,6,21.06
Ha412HOChr10,183763442,10,60.99
Ha412HOChr07,3758317,7,2.18
Ha412HOChr07,158386176,7,56.63
Ha412HOChr13,164842421,13,63.53
Ha412HOChr04,214113547,4,69.70
Ha412HOChr02,181801732,2,58.45
Ha412HOChr14,111655863,14,14.52
Ha412HOChr13,43280467,13,2.90
Ha412HOChr04,52829324,4,43.56
Ha412HOChr01,126214890,1,27.95
Ha412HOChr17,1032016,17,0.00
Ha412HOChr12,7305637,12,4.36
Ha412HOChr16,137400882,16,43.20
Ha412HOChr15,34247065,15,30.49
Ha412HOChr14,127168331,14,29.04
Ha412HOChr12,37564681,16,0.00
Ha412HOChr05,122653641,5,49.37
Ha412HOChr10,7144198,10,13.80
Ha412HOChr02,145183473,2,26.86
Ha412HOChr06,1988523,6,0.00
Ha412HOChr05,147015093,5,53.37
Ha412HOChr12,173723322,12,63.53
Ha412HOChr04,147897073,4,47.56
Ha412HOChr10,8384529,4,47.19
Ha412HOChr10,23769817,10,37.75
Ha412HOChr17,4856115,17,12.34
Ha412HOChr10,40635488,10,42.84
Ha412HOChr07,128972442,7,17.43
Ha412HOChr12,22546064,12,32.67
Ha412HOChr14,17072401,14,0.73
Ha412HOChr10,10713593,10,21.42
Ha412HOChr10,36378839,10,42.84
Ha412HOChr07,127675938,4,47.56
Ha412HOChr17,62481491,17,53.00
Ha412HOChr17,129397713,17,55.18
Ha412HOChr15,33111581,15,30.49
Ha412HOChr14,178986778,14,57.00
Ha412HOChr02,9037826,2,1.45
Ha412HOChr15,12013512,15,26.86
Ha412HOChr17,61566844,17,53.00
Ha412HOChr07,9107869,7,9.44
Ha412HOChr05,174349339,5,53.37
Ha412HOChr11,16933400,11,35.21
Ha412HOChr04,29063343,4,39.21
Ha412HOChr07,149156217,7,26.86
Ha412HOChr16,212898920,16,85.67
Ha412HOChr12,12825513,12,21.78
Ha412HOChr05,164743379,5,53.37
Ha412HOChr17,19648959,17,37.75
Ha412HOChr04,33977071,4,40.66
Ha412HOChr12,35194239,12,37.75
Ha412HOChr09,122620553,9,27.59
Ha412HOChr06,13065564,6,21.78
Ha412HOChr07,123120195,7,15.97
Ha412HOChr17,1568045,17,0.00
Ha412HOChr14,13839781,14,0.73
Ha412HOChr16,214664173,16,92.21
Ha412HOChr15,41475095,15,33.40
Ha412HOChr15,111759916,15,50.10
Ha412HOChr07,157227900,7,53.73
Ha412HOChr17,89437461,17,54.45
Ha412HOChr16,19581725,16,30.86
Ha412HOChr14,180937800,14,60.26
Ha412HOChr10,59617680,10,42.84
Ha412HOChr03,108907114,3,29.04
Ha412HOChr07,147765692,7,26.14
Ha412HOChr16,12587639,16,19.97
Ha412HOChr11,2514492,11,6.90
Ha412HOChr02,160626197,13,23.23
Ha412HOChr05,24927680,5,45.74
Ha412HOChr08,43594767,8,45.38
Ha412HOChr03,151838254,3,37.03
Ha412HOChr17,78064944,17,54.45
Ha412HOChr04,177260993,4,52.28
Ha412HOChr15,111914490,15,50.82
Ha412HOChr05,147518053,5,53.37
Ha412HOChr13,68190692,12,64.98
Ha412HOChr10,13223820,10,25.77
Ha412HOChr05,163137364,5,53.37
Ha412HOChr10,14281087,10,28.32
Ha412HOChr15,148970500,15,66.07
Ha412HOChr15,185617178,15,74.06
Ha412HOChr07,160292241,7,61.71
Ha412HOChr17,129556266,17,55.18
Ha412HOChr03,109352491,3,29.04
Ha412HOChr07,132228771,7,19.60
Ha412HOChr10,125164487,10,42.84
Ha412HOChr05,11452713,5,33.04
Ha412HOChr08,6833276,8,13.80
Ha412HOChr04,212047102,4,63.89
Ha412HOChr16,190387911,16,56.63
Ha412HOChr08,87793103,8,56.27
Ha412HOChr10,180996474,10,57.36
Ha412HOChr14,132049950,14,31.22
Ha412HOChr03,146137215,3,36.30
Ha412HOChr02,9019347,2,1.45
Ha412HOChr09,877762,9,0.00
Ha412HOChr16,199544603,16,64.62
Ha412HOChr14,178262432,14,56.27
Ha412HOChr09,129480433,9,31.58
Ha412HOChr08,9239338,8,15.97
Ha412HOChr03,180735432,3,70.43
Ha412HOChr05,41250786,5,47.56
Ha412HOChr05,10428324,5,30.49
Ha412HOChr01,123829513,1,27.95
Ha412HOChr13,1214437,13,0.00
Ha412HOChr07,125685393,7,17.43
Ha412HOChr11,3605347,11,7.62
Ha412HOChr16,164873370,16,49.37
Ha412HOChr10,13638973,10,28.32
Ha412HOChr16,1166170,16,0.00
Ha412HOChr15,159920776,15,66.80
Ha412HOChr03,141163919,3,35.58
Ha412HOChr13,133686248,13,56.63
Ha412HOChr13,131612768,13,56.63
Ha412HOChr10,64335008,10,42.84
Ha412HOChr16,140363515,16,43.20
Ha412HOChr09,57290008,9,22.14
Ha412HOChr10,80416505,10,44.29
Ha412HOChr13,89988537,13,33.04
Ha412HOChr03,159018403,3,41.39
Ha412HOChr04,219495451,4,91.12
Ha412HOChr10,157062761,10,48.65
Ha412HOChr14,162612230,14,46.47
Ha412HOChr11,45904874,12,48.65
Ha412HOChr10,161597370,16,37.39
Ha412HOChr02,122084453,2,23.96
Ha412HOChr13,106390727,13,2.90
Ha412HOChr02,14802499,13,2.90
Ha412HOChr13,78964715,13,15.25
Ha412HOChr09,51507482,9,30.13
Ha412HOChr12,21716779,12,32.31
Ha412HOChr12,61126165,12,46.10
Ha412HOChr10,9499358,10,17.79
Ha412HOChr04,31661992,13,2.90
Ha412HOChr13,40569086,13,2.90
Ha412HOChr01,147731323,1,42.84
Ha412HOChr04,208093691,4,63.89
Ha412HOChr10,853771,10,0.00
Ha412HOChr03,178192188,13,66.07
Ha412HOChr06,150854374,10,17.79
Ha412HOChr16,124467503,16,41.02
Ha412HOChr05,130436970,14,77.69
Ha412HOChr10,32447394,10,42.84
Ha412HOChr12,66119363,12,48.65
Ha412HOChr11,979591,11,0.00
Ha412HOChr03,7101574,3,10.16
Ha412HOChr15,143150100,15,66.07
Ha412HOChr05,156435808,5,53.37
Ha412HOChr15,185597972,15,74.06
Ha412HOChr02,101276866,2,23.23
Ha412HOChr12,65678607,12,48.65
Ha412HOChr04,65525427,4,45.74
Ha412HOChr07,51349813,4,45.74
Ha412HOChr17,201698917,17,87.85
Ha412HOChr10,189216061,10,79.14
Ha412HOChr16,20502876,16,31.58
Ha412HOChr06,17944666,6,25.77
Ha412HOChr15,33087574,15,30.49
Ha412HOChr15,14420055,15,29.77
Ha412HOChr03,144787053,3,36.30
Ha412HOChr15,54630369,15,36.30
Ha412HOChr01,79116761,1,17.06
Ha412HOChr15,163810039,15,66.80
Ha412HOChr01,9925859,1,8.35
Ha412HOChr01,130422772,1,28.32
Ha412HOChr04,190756118,4,57.36
Ha412HOChr13,131263159,13,56.63
Ha412HOChr17,17546994,17,34.12
Ha412HOChr02,35769335,16,4.36
Ha412HOChr07,151052979,7,31.22
Ha412HOChr04,9802437,4,26.14
Ha412HOChr05,153098475,5,53.37
Ha412HOChr17,8612080,17,21.06
Ha412HOChr10,14623640,10,31.95
Ha412HOChr03,154442821,3,39.21
Ha412HOChr08,43285814,8,45.38
Ha412HOChr08,113791872,8,66.43
Ha412HOChr04,206859345,4,63.17
Ha412HOChr16,20943557,16,31.58
Ha412HOChr07,151564537,7,34.12
Ha412HOChr16,21348000,16,33.76
Ha412HOChr14,137273189,14,33.40
Ha412HOChr11,185295889,11,64.26
Ha412HOChr03,140002958,3,34.85
Ha412HOChr01,68900676,1,10.89
Ha412HOChr05,180845543,5,63.53
Ha412HOChr05,178419626,5,56.63
Ha412HOChr09,185214124,9,57.00
Ha412HOChr02,64878151,3,40.66
Ha412HOChr01,6849450,1,5.45
Ha412HOChr15,23733082,15,29.77
Ha412HOChr10,170198641,10,50.82
Ha412HOChr05,152639189,5,53.37
Ha412HOChr04,206864850,4,63.17
Ha412HOChr10,154392076,10,48.65
Ha412HOChr03,156142811,3,40.66
Ha412HOChr09,190222691,9,60.26
Ha412HOChr15,53854061,15,36.30
Ha412HOChr03,17932116,3,19.60
Ha412HOChr15,42856752,8,51.91
Ha412HOChr05,134723142,5,50.82
Ha412HOChr01,68899802,1,10.89
Ha412HOChr03,140008895,3,34.85
Ha412HOChr04,159526871,4,49.73
Ha412HOChr04,159530242,4,49.73
Ha412HOChr02,127259084,2,23.96
Ha412HOChr02,127254041,2,23.96
Ha412HOChr03,154438245,3,39.21
Ha412HOChr05,157861255,5,53.37
Ha412HOChr05,180838348,5,63.53
Ha412HOChr10,173825441,1,8.35
Ha412HOChr05,152636289,5,53.37
Ha412HOChr03,158616189,3,41.39
Ha412HOChr05,157858598,5,53.37
Ha412HOChr14,124810038,14,25.05
Ha412HOChr07,155894107,7,47.19
Ha412HOChr03,181305625,3,71.88
Ha412HOChr05,181622704,5,67.16
Ha412HOChr03,7493420,3,11.25
Ha412HOChr01,149502172,1,45.74
Ha412HOChr17,199385635,17,78.05
Ha412HOChr10,170191909,10,50.82
Ha412HOChr09,191147355,9,61.71
Ha412HOChr09,126472247,9,29.77
Ha412HOChr08,1650691,8,3.63
Ha412HOChr17,39356411,17,44.29
Ha412HOChr05,169961092,5,53.37
Ha412HOChr16,199277805,16,63.17
Ha412HOChr11,726772,11,0.00
Ha412HOChr10,112900338,10,42.84
Ha412HOChr03,25572765,3,23.96
Ha412HOChr17,180175641,17,55.91
Ha412HOChr12,38426661,12,39.93
Ha412HOChr17,13327255,17,28.32
Ha412HOChr14,155916008,14,43.93
Ha412HOChr08,14171522,7,9.44
Ha412HOChr09,125189795,9,29.04
Ha412HOChr10,14282892,10,28.32
Ha412HOChr02,64876707,2,23.23
Ha412HOChr05,122186909,5,49.37
Ha412HOChr15,185027651,9,27.59
Ha412HOChr10,115798026,10,42.84
Ha412HOChr10,10623532,10,21.42
Ha412HOChr10,174266994,10,54.09
Ha412HOChr09,144489806,9,43.20
Ha412HOChr07,150548716,5,53.37
Ha412HOChr09,123719277,9,27.59
Ha412HOChr06,5805119,6,12.34
Ha412HOChr03,105825934,3,28.32
Ha412HOChr09,131027018,9,32.67
Ha412HOChr03,140144254,3,34.85
Ha412HOChr07,21892517,7,11.62
Ha412HOChr06,46684945,8,33.40
Ha412HOChr17,168384582,17,55.18
Ha412HOChr13,123076525,13,54.45
Ha412HOChr05,170106262,5,53.37
Ha412HOChr08,22079304,8,33.40
Ha412HOChr01,141105909,1,35.58
Ha412HOChr14,126631640,14,28.32
Ha412HOChr08,23637996,9,27.59
Ha412HOChr03,149775649,3,37.03
Ha412HOChr10,81541731,10,42.84
Ha412HOChr16,195734918,16,12.34
Ha412HOChr05,159468004,5,53.37
Ha412HOChr17,23200665,17,39.21
Ha412HOChr09,125187458,9,29.04
Ha412HOChr14,126630731,14,28.32
Ha412HOChr05,92480567,5,47.56
Ha412HOChr07,128621212,7,17.43
Ha412HOChr13,152506572,13,59.90
Ha412HOChr05,184851816,5,79.14
Ha412HOChr17,199383135,17,78.05
Ha412HOChr15,163661511,15,66.80
Ha412HOChr08,15836609,10,47.56
Ha412HOChr05,169959373,5,53.37
Ha412HOChr14,96530396,14,10.16
Ha412HOChr05,175403386,5,53.37
Ha412HOChr06,3842208,6,9.08
Ha412HOChr09,131025313,9,32.67
Ha412HOChr03,157345475,3,40.66
Ha412HOChr01,94610543,1,22.14
Ha412HOChr12,34359711,12,37.75
Ha412HOChr11,728212,3,24.69
Ha412HOChr15,185026635,15,72.61
Ha412HOChr02,127673749,2,23.96
Ha412HOChr12,8260785,12,2.18
Ha412HOChr08,2884600,8,8.71
Ha412HOChr10,136261259,10,42.84
Ha412HOChr09,28025889,9,18.51
Ha412HOChr03,101823099,3,26.14
Ha412HOChr08,4091574,8,10.89
Ha412HOChr16,127141349,16,41.02
Ha412HOChr11,150250474,11,47.92
Ha412HOChr12,8258919,12,2.18
Ha412HOChr09,93439159,9,21.78
Ha412HOChr12,8789620,12,1.45
Ha412HOChr10,189301924,10,80.59
Ha412HOChr02,127670033,2,23.96
Ha412HOChr14,184945724,14,70.43
Ha412HOChr01,148745825,1,42.84
Ha412HOChr05,16691674,8,51.91
Ha412HOChr03,168574325,3,42.84
Ha412HOChr17,160387078,17,55.18
Ha412HOChr09,134124959,9,35.94
Ha412HOChr13,105042900,13,49.01
Ha412HOChr03,149774398,3,37.03
Ha412HOChr15,61832976,15,39.93
Ha412HOChr11,185126718,3,34.85
Ha412HOChr03,140145063,3,34.85
Ha412HOChr03,101827272,3,26.14
Ha412HOChr07,21889091,7,11.62
Ha412HOChr13,71864549,13,6.90
Ha412HOChr17,95418363,17,54.45
Ha412HOChr05,169985905,5,53.37
Ha412HOChr11,150253581,11,47.92
Ha412HOChr05,151083538,5,53.37
Ha412HOChr07,1525965,7,0.00
Ha412HOChr16,202299166,16,67.52
Ha412HOChr16,4531008,13,21.06
Ha412HOChr02,173882774,2,40.66
Ha412HOChr16,194824169,16,58.81
Ha412HOChr09,7686094,9,8.71
