Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr09,133910166,9,41.452
Ha412HOChr06,12242147,6,36.729
Ha412HOChr10,113966284,10,47.603
Ha412HOChr11,150253127,11,29.762
Ha412HOChr04,189207687,4,8.659
Ha412HOChr12,18710470,12,17.303
Ha412HOChr10,188033179,10,85.23
Ha412HOChr03,181237374,3,105.885
Ha412HOChr10,127268106,10,48.294
Ha412HOChr07,121451283,7,12.496
Ha412HOChr10,142660247,10,48.477
Ha412HOChr10,142646878,10,48.477
Ha412HOChr01,126049743,1,29.682
Ha412HOChr01,121496272,1,29.682
Ha412HOChr08,87569537,8,53.034
Ha412HOChr05,12668448,5,34.482
Ha412HOChr09,128081753,9,38.635
Ha412HOChr15,55200252,15,0.41
Ha412HOChr01,107969670,1,29.682
Ha412HOChr05,49731674,5,39.704
Ha412HOChr13,97814842,13,6.536
Ha412HOChr08,90326974,8,56.124
Ha412HOChr04,182919282,4,5.768
Ha412HOChr06,8983519,6,29.499
Ha412HOChr01,64030817,1,29.313
Ha412HOChr15,34249945,15,11.726
Ha412HOChr09,131025109,9,39.54
Ha412HOChr01,138501061,1,30.511
Ha412HOChr01,137397921,1,29.682
Ha412HOChr01,137397762,1,29.682
Ha412HOChr08,2571142,8,16.054
Ha412HOChr08,91084963,8,56.509
Ha412HOChr09,199910541,9,106.787
Ha412HOChr03,7478111,3,17.123
Ha412HOChr11,28931228,11,22.877
Ha412HOChr08,2408795,8,15.281
Ha412HOChr01,65209750,1,29.313
Ha412HOChr16,206704331,16,89.909
Ha412HOChr03,115011499,3,44.627
Ha412HOChr08,7126494,8,21.649
Ha412HOChr02,26245275,2,25.398
Ha412HOChr04,213884553,4,24.62
Ha412HOChr04,213885181,4,24.62
Ha412HOChr09,199803788,9,106.787
Ha412HOChr10,142572459,10,48.477
Ha412HOChr10,49720479,10,47.603
Ha412HOChr05,131095771,5,41.876
Ha412HOChr01,59359052,1,29.313
Ha412HOChr10,166958549,10,51.955
Ha412HOChr10,181821539,10,64.814
Ha412HOChr08,42479859,8,45.504
Ha412HOChr03,174403093,3,68.286
Ha412HOChr16,1307633,16,0
Ha412HOChr01,52721919,1,29.313
Ha412HOChr10,33199602,10,47.603
Ha412HOChr10,150325190,10,49.204
Ha412HOChr16,8861099,16,27.86
Ha412HOChr01,52722564,1,29.313
Ha412HOChr07,143208142,7,20.963
Ha412HOChr12,17860526,12,18.066
Ha412HOChr08,53450764,8,48.579
Ha412HOChr10,141156095,10,48.294
Ha412HOChr06,24961284,6,45.727
Ha412HOChr16,15974920,16,41.398
Ha412HOChr14,185225016,14,28.765
Ha412HOChr04,66386726,4,3.635
Ha412HOChr10,190026477,10,94.826
Ha412HOChr03,181220480,3,105.885
Ha412HOChr10,166005652,10,51.52
Ha412HOChr16,10753460,16,33.028
Ha412HOChr16,207067286,16,89.909
Ha412HOChr01,34444480,1,29.313
Ha412HOChr01,34444961,1,29.313
Ha412HOChr01,56562535,1,29.313
Ha412HOChr14,178393329,14,7.47
Ha412HOChr03,165733709,3,60.113
Ha412HOChr05,184641709,5,88.553
Ha412HOChr11,8605431,11,6.034
Ha412HOChr08,127339512,8,66.858
Ha412HOChr05,130713268,5,41.876
Ha412HOChr01,38884159,1,29.313
Ha412HOChr03,101181804,3,43.722
Ha412HOChr01,21950692,1,29.313
Ha412HOChr10,106554856,10,47.603
Ha412HOChr10,115720622,10,47.603
Ha412HOChr10,58477302,10,47.603
Ha412HOChr01,31100491,1,29.313
Ha412HOChr14,178572579,14,7.47
Ha412HOChr02,26244642,2,25.921
Ha412HOChr12,20609027,12,16.05
Ha412HOChr08,115727808,8,65.671
Ha412HOChr07,128998997,7,14.321
Ha412HOChr10,59484483,10,47.603
Ha412HOChr06,24518685,6,45.727
Ha412HOChr04,168693460,4,4.803
Ha412HOChr01,53155206,1,29.313
Ha412HOChr12,26565544,12,14.2
Ha412HOChr08,115380986,8,65.265
Ha412HOChr08,43259017,8,45.504
Ha412HOChr11,182767284,11,44.552
Ha412HOChr17,191614907,16,0
Ha412HOChr09,120811502,16,0
Ha412HOChr17,47199064,4,13.064
Ha412HOChr05,95713375,5,39.472
Ha412HOChr04,198925216,4,13.064
Ha412HOChr05,186200974,5,98.641
Ha412HOChr09,171557900,9,62.717
Ha412HOChr17,176748421,17,4.261
Ha412HOChr17,176748139,17,4.261
Ha412HOChr16,12779456,16,37.681
Ha412HOChr06,1258408,6,0
Ha412HOChr02,12844130,2,13.256
Ha412HOChr02,12844880,2,13.256
Ha412HOChr10,5090695,10,16.784
Ha412HOChr02,11764899,2,9.041
Ha412HOChr02,11765209,2,9.041
Ha412HOChr10,68204717,10,47.603
Ha412HOChr10,165541143,10,51.52
Ha412HOChr12,40300964,12,12.06
Ha412HOChr14,169146473,14,0.064
Ha412HOChr09,199526921,9,106.787
Ha412HOChr10,32180507,10,47.603
Ha412HOChr05,157400359,10,47.603
Ha412HOChr01,104876771,1,29.313
Ha412HOChr16,15724250,16,41.025
Ha412HOChr01,149502450,1,55.569
Ha412HOChr05,179475572,5,63.963
Ha412HOChr10,181240299,10,62.112
Ha412HOChr04,147812355,4,3.635
Ha412HOChr01,107669586,1,29.682
Ha412HOChr10,170739195,10,54.107
Ha412HOChr14,17006732,15,11.509
Ha412HOChr10,21732698,10,45.788
Ha412HOChr01,77167244,1,29.313
Ha412HOChr16,215303890,16,104.303
Ha412HOChr02,8117227,2,0
Ha412HOChr11,191472974,11,61.622
Ha412HOChr04,152814292,4,3.635
Ha412HOChr10,190043371,10,94.826
Ha412HOChr05,108313761,5,40.11
Ha412HOChr09,170724812,9,62.346
Ha412HOChr12,38389762,12,12.06
Ha412HOChr12,37337762,12,12.772
Ha412HOChr05,102224165,5,40.11
Ha412HOChr13,106452971,13,8.951
Ha412HOChr08,43739784,8,46.295
Ha412HOChr10,118083350,10,47.603
Ha412HOChr10,125491131,10,48.294
Ha412HOChr01,55408463,1,29.313
Ha412HOChr03,170285461,12,19.844
Ha412HOChr03,181211146,3,105.885
Ha412HOChr10,21296926,10,45.42
Ha412HOChr09,90090410,10,47.603
Ha412HOChr15,2852022,15,47.986
Ha412HOChr11,54736353,11,26.532
Ha412HOChr04,212619626,4,20.059
Ha412HOChr08,80938400,8,51.891
Ha412HOChr12,21858701,12,15.704
Ha412HOChr10,175323137,10,55.939
Ha412HOChr06,9756171,6,31.195
Ha412HOChr01,73060937,1,29.313
Ha412HOChr02,153133619,2,23.741
Ha412HOChr02,21013541,2,26.477
Ha412HOChr15,3644739,15,43.779
Ha412HOChr15,3644671,15,43.779
Ha412HOChr10,109988855,10,47.603
Ha412HOChr03,101823832,3,43.722
Ha412HOChr07,138385272,7,17.684
Ha412HOChr04,39202882,4,1.182
Ha412HOChr04,169193545,4,4.803
Ha412HOChr10,101397121,2,26.463
Ha412HOChr09,171608573,9,62.717
Ha412HOChr01,123997835,1,30.22
Ha412HOChr01,123998224,1,30.22
Ha412HOChr10,169124203,10,53.425
Ha412HOChr17,188568340,17,4.261
Ha412HOChr09,165471347,9,60.966
Ha412HOChr12,4165756,12,14.2
Ha412HOChr06,26476559,6,45.727
Ha412HOChr08,64110369,8,49.255
Ha412HOChr13,160014057,13,16.346
Ha412HOChr12,37975848,12,12.452
Ha412HOChr05,44738836,5,39.704
Ha412HOChr11,49461787,11,25.714
Ha412HOChr04,219095533,4,49.906
Ha412HOChr01,113417750,1,29.682
Ha412HOChr10,13575222,10,43.31
Ha412HOChr05,136091946,5,41.876
Ha412HOChr12,23747060,12,15.329
Ha412HOChr01,134212305,1,29.682
Ha412HOChr07,137907724,7,17.305
Ha412HOChr10,33867821,10,47.603
Ha412HOChr01,21783043,1,29.313
Ha412HOChr01,92997061,1,29.313
Ha412HOChr17,187681744,17,4.261
Ha412HOChr05,180870426,5,75.258
Ha412HOChr06,26836126,6,45.59
Ha412HOChr01,94595366,1,29.313
Ha412HOChr12,43512167,12,12.06
Ha412HOChr05,24818113,5,39.306
Ha412HOChr10,32179998,10,47.603
Ha412HOChr10,64173347,10,47.603
Ha412HOChr12,35453439,12,12.772
Ha412HOChr12,48638719,12,12.06
Ha412HOChr01,81955857,1,29.313
Ha412HOChr15,5378178,15,37.154
Ha412HOChr15,5377703,15,37.154
Ha412HOChr05,186198267,5,98.641
Ha412HOChr01,63765492,1,29.313
Ha412HOChr17,189183212,17,5.74
Ha412HOChr10,190205983,10,94.826
Ha412HOChr12,48635811,12,12.06
Ha412HOChr01,37490227,1,29.313
Ha412HOChr13,159131211,13,16.346
Ha412HOChr15,53417660,15,2.401
Ha412HOChr09,172578186,9,63.088
Ha412HOChr01,126639914,1,29.682
Ha412HOChr09,168206931,9,61.713
Ha412HOChr06,26848463,6,45.59
Ha412HOChr10,154021220,10,49.569
Ha412HOChr08,119612458,8,65.72
Ha412HOChr05,92772785,5,40.11
Ha412HOChr01,65310750,1,29.313
Ha412HOChr08,147708642,17,4.338
Ha412HOChr04,186923030,4,7.502
Ha412HOChr10,80187586,10,47.603
Ha412HOChr11,47891640,11,25.714
Ha412HOChr11,152683519,11,29.762
Ha412HOChr11,152683797,11,29.762
Ha412HOChr10,150728647,10,49.204
Ha412HOChr10,90669964,10,47.603
Ha412HOChr08,115812750,8,65.671
Ha412HOChr04,213429129,4,21.618
Ha412HOChr10,165585964,10,51.52
Ha412HOChr02,153213741,2,27.42
Ha412HOChr11,198815604,11,72.85
Ha412HOChr10,10690776,10,32.522
Ha412HOChr05,101565727,5,40.11
Ha412HOChr03,4206902,3,9.095
Ha412HOChr02,117818312,2,25.773
Ha412HOChr10,90659297,10,47.603
Ha412HOChr08,116969219,8,65.671
Ha412HOChr06,19340194,6,47.142
Ha412HOChr12,39396093,12,12.06
Ha412HOChr11,17174268,2,33.833
Ha412HOChr01,43146016,1,29.313
Ha412HOChr10,173825444,10,55.538
Ha412HOChr03,175610831,3,79.283
Ha412HOChr04,218322639,4,49.906
Ha412HOChr01,137996778,1,30.511
Ha412HOChr11,50259521,11,26.06
Ha412HOChr02,184332626,2,80.223
Ha412HOChr11,178760637,11,41.418
Ha412HOChr01,117342352,1,29.682
Ha412HOChr09,131404793,9,39.54
Ha412HOChr10,133719890,10,48.294
Ha412HOChr02,24330549,2,25.398
Ha412HOChr01,45560883,1,29.313
Ha412HOChr03,176613754,3,82.766
Ha412HOChr02,159631657,2,23.169
Ha412HOChr14,87947280,1,29.682
Ha412HOChr04,211719603,4,18.519
Ha412HOChr10,100499195,10,47.603
Ha412HOChr12,43480714,12,11.681
Ha412HOChr05,48016443,5,39.704
Ha412HOChr01,73229331,1,29.313
Ha412HOChr14,187108409,14,34.343
Ha412HOChr05,7625944,5,20.881
Ha412HOChr05,7625433,5,20.881
Ha412HOChr17,175567772,17,4.271
Ha412HOChr03,165841064,3,60.113
Ha412HOChr04,216095646,4,35.718
Ha412HOChr01,111535706,1,29.682
Ha412HOChr10,127267027,10,48.294
Ha412HOChr16,3158472,16,3.226
Ha412HOChr16,3158439,16,3.226
Ha412HOChr08,129259715,8,66.858
Ha412HOChr11,182995582,11,44.552
Ha412HOChr11,182994964,11,44.552
Ha412HOChr10,11250126,10,36.375
Ha412HOChr04,150726765,4,3.635
Ha412HOChr10,13084852,10,41.318
Ha412HOChr10,702121,10,0
Ha412HOChr10,157066794,10,49.956
Ha412HOChr01,111022814,1,29.682
Ha412HOChr07,160688009,7,67.277
Ha412HOChr10,187985381,10,85.23
Ha412HOChr11,9271951,11,7.185
Ha412HOChr08,85554790,8,51.891
Ha412HOChr13,165660633,13,17.844
Ha412HOChr13,165661336,13,17.844
Ha412HOChr10,12672046,10,40.497
Ha412HOChr10,12672737,10,40.497
Ha412HOChr10,13530512,10,43.31
Ha412HOChr04,203600955,4,13.862
Ha412HOChr05,130290556,5,41.876
Ha412HOChr07,144791842,7,22.515
Ha412HOChr08,22787359,8,38.524
Ha412HOChr09,182450160,9,66.556
Ha412HOChr01,80632722,1,29.313
Ha412HOChr09,137728201,9,48.253
Ha412HOChr04,199996730,4,13.064
Ha412HOChr07,159462799,7,63.806
Ha412HOChr10,100499215,10,47.603
Ha412HOChr10,190204522,10,94.826
Ha412HOChr02,181323251,2,64.476
Ha412HOChr01,134399294,1,29.682
Ha412HOChr10,37948024,10,47.603
Ha412HOChr10,123737052,10,48.294
Ha412HOChr04,206441067,4,15.741
Ha412HOChr01,113620505,1,29.682
Ha412HOChr01,113621274,1,29.682
Ha412HOChr05,39484085,5,39.704
Ha412HOChr08,174335977,8,67.657
Ha412HOChr06,19285714,6,47.142
Ha412HOChr01,117486775,1,29.682
Ha412HOChr01,69762036,1,29.313
Ha412HOChr11,176668771,11,39.242
Ha412HOChr09,137114290,9,47.406
Ha412HOChr10,105457565,10,47.603
Ha412HOChr10,105457315,10,47.603
Ha412HOChr01,39382057,1,29.313
Ha412HOChr16,12453766,16,36.103
Ha412HOChr08,73164546,8,50.336
Ha412HOChr14,173812093,14,0.645
Ha412HOChr08,115817232,8,65.671
Ha412HOChr05,108458314,5,40.11
Ha412HOChr08,44115888,8,46.295
Ha412HOChr16,205515386,16,88.784
Ha412HOChr02,178624641,16,88.784
Ha412HOChr12,19063926,12,16.411
Ha412HOChr08,42409943,8,45.504
Ha412HOChr03,173115872,3,65.234
Ha412HOChr01,65788204,1,29.313
Ha412HOChr08,90329565,8,56.124
Ha412HOChr16,1166948,16,0
Ha412HOChr04,200585342,4,13.064
Ha412HOChr09,165553951,9,60.966
Ha412HOChr11,199003634,11,73.612
Ha412HOChr10,32266076,10,47.603
Ha412HOChr10,177914352,10,58.617
Ha412HOChr09,183702895,9,67.262
Ha412HOChr07,143315316,7,21.347
Ha412HOChr11,189406452,11,55.464
Ha412HOChr16,118498236,11,55.464
Ha412HOChr09,136319210,9,45.703
Ha412HOChr09,136319463,9,45.703
Ha412HOChr10,81313773,10,47.603
Ha412HOChr05,16660488,5,37.615
Ha412HOChr08,20841153,8,37.539
Ha412HOChr10,44435749,10,47.603
Ha412HOChr04,68037685,4,3.635
Ha412HOChr05,137530613,5,41.876
Ha412HOChr16,214582849,16,104.18
Ha412HOChr10,30719837,10,47.052
Ha412HOChr13,142463275,13,13.495
Ha412HOChr10,838885,10,0
Ha412HOChr04,189930782,4,9.029
Ha412HOChr16,197830407,16,72.524
Ha412HOChr11,24026951,11,21.233
Ha412HOChr04,213056634,4,20.839
Ha412HOChr15,40183260,15,8.781
Ha412HOChr05,177974305,5,60.095
Ha412HOChr08,75720906,8,50.71
Ha412HOChr09,145519838,9,53.523
Ha412HOChr11,189412806,11,55.464
Ha412HOChr02,147794123,2,24.108
Ha412HOChr12,165332627,12,1.265
Ha412HOChr01,125575328,1,29.682
Ha412HOChr01,69514530,1,29.313
Ha412HOChr16,1471591,16,0
Ha412HOChr10,135308623,16,0
Ha412HOChr15,3585003,15,45.316
Ha412HOChr04,148654553,4,3.635
Ha412HOChr15,3049268,15,47.214
Ha412HOChr15,731276,15,53.946
Ha412HOChr08,59758778,8,48.896
Ha412HOChr15,8675724,15,30.498
Ha412HOChr09,167875168,9,61.713
Ha412HOChr16,217561309,16,105.797
Ha412HOChr08,115379988,8,65.265
Ha412HOChr11,186087112,11,47.525
Ha412HOChr16,217571875,16,105.758
Ha412HOChr13,102810642,13,9.074
Ha412HOChr03,113045422,3,44.229
Ha412HOChr05,140974365,5,41.876
Ha412HOChr09,174993963,9,63.462
Ha412HOChr10,81007404,10,47.603
Ha412HOChr08,74021431,8,50.336
Ha412HOChr03,155802376,3,54.714
Ha412HOChr01,17991686,1,29.313
Ha412HOChr12,61743424,12,10.243
Ha412HOChr08,124897607,8,66.466
Ha412HOChr10,148208771,10,48.82
Ha412HOChr17,179566105,17,4.261
Ha412HOChr07,1169467,7,0.781
Ha412HOChr05,98642971,5,40.11
Ha412HOChr03,176620981,3,83.098
Ha412HOChr16,217759747,16,105.797
Ha412HOChr16,20021264,16,43.605
Ha412HOChr08,8294800,8,26.39
Ha412HOChr08,8294189,8,26.39
Ha412HOChr08,8294562,8,26.39
Ha412HOChr03,114001414,3,44.248
Ha412HOChr10,189822820,4,18.151
Ha412HOChr10,4977972,10,15.614
Ha412HOChr12,22345082,12,15.704
Ha412HOChr11,155800434,11,31.8
Ha412HOChr10,19108080,10,44.656
Ha412HOChr12,44016854,1,29.313
Ha412HOChr05,95712924,5,40.11
Ha412HOChr09,131035004,9,39.54
Ha412HOChr05,49937800,5,39.873
Ha412HOChr05,49404957,5,39.704
Ha412HOChr11,174943456,11,37
Ha412HOChr10,60194702,10,47.603
Ha412HOChr01,38317077,1,29.313
Ha412HOChr08,26318436,8,40.499
Ha412HOChr12,38378061,12,12.06
Ha412HOChr12,25483040,12,14.2
Ha412HOChr09,182472148,9,66.556
Ha412HOChr12,39395707,12,12.06
Ha412HOChr12,39382673,12,12.06
Ha412HOChr01,86872625,1,29.313
Ha412HOChr17,175041335,17,4.271
Ha412HOChr15,52683939,15,2.788
Ha412HOChr03,181224078,3,105.885
Ha412HOChr08,60384289,8,48.961
Ha412HOChr03,173115216,3,65.234
Ha412HOChr01,155195303,1,85.14
Ha412HOChr11,50564481,11,26.06
Ha412HOChr15,26651066,15,14.006
Ha412HOChr10,80929323,10,47.603
Ha412HOChr10,150357400,10,49.204
Ha412HOChr01,18535908,1,29.313
Ha412HOChr10,67919507,10,47.603
Ha412HOChr04,182919910,4,5.768
Ha412HOChr07,1463063,7,1.966
Ha412HOChr01,104124579,1,29.313
Ha412HOChr01,95441725,1,29.313
Ha412HOChr06,7669507,6,26.238
Ha412HOChr09,137113630,9,47.406
Ha412HOChr02,183941140,2,79.852
Ha412HOChr05,114266702,5,40.11
Ha412HOChr15,33022629,15,11.726
Ha412HOChr15,56431983,15,0
Ha412HOChr10,172497245,10,54.776
Ha412HOChr04,212522469,4,19.669
Ha412HOChr13,142964326,13,13.495
Ha412HOChr12,38940393,12,12.06
Ha412HOChr11,148409242,11,28.494
Ha412HOChr01,124004158,1,29.682
Ha412HOChr17,176085406,17,4.271
Ha412HOChr10,32002211,10,47.603
Ha412HOChr12,37326293,12,12.772
Ha412HOChr01,112991613,1,29.682
Ha412HOChr06,18033851,6,47.142
Ha412HOChr11,198402224,11,71.691
Ha412HOChr12,17355230,12,19.546
Ha412HOChr01,23335809,1,29.313
Ha412HOChr01,23338400,1,29.313
Ha412HOChr01,39012840,1,29.313
Ha412HOChr10,10571247,10,32.522
Ha412HOChr04,184018697,4,5.768
Ha412HOChr05,29969506,5,63.795
Ha412HOChr08,7961153,8,24.563
Ha412HOChr05,130179039,5,41.876
Ha412HOChr10,90168667,10,47.603
Ha412HOChr04,207059445,4,17.349
Ha412HOChr01,77505597,1,29.313
Ha412HOChr10,857537,10,0
Ha412HOChr10,10705409,10,33.375
Ha412HOChr07,12497319,7,9.876
Ha412HOChr05,19676078,5,37.615
Ha412HOChr15,31861349,15,11.509
Ha412HOChr01,66112633,1,29.313
Ha412HOChr11,33251755,11,22.877
Ha412HOChr10,114595828,10,47.603
Ha412HOChr10,113968910,10,47.603
Ha412HOChr10,103494885,10,47.603
Ha412HOChr04,198923398,4,13.064
Ha412HOChr08,127093370,8,66.858
Ha412HOChr08,92251231,8,56.509
Ha412HOChr13,142947167,13,13.495
Ha412HOChr04,184521459,4,5.768
Ha412HOChr16,205491689,16,88.784
Ha412HOChr11,181088582,11,42.896
Ha412HOChr02,114543377,2,25.755
Ha412HOChr02,165836248,2,32.066
Ha412HOChr06,24984376,6,45.708
Ha412HOChr10,173703763,10,55.175
Ha412HOChr08,9180687,8,26.802
Ha412HOChr01,153996459,1,79.625
Ha412HOChr01,94741974,1,29.313
Ha412HOChr10,5403367,10,17.58
Ha412HOChr10,130239344,10,48.294
Ha412HOChr05,184882064,5,89.346
Ha412HOChr11,180858151,11,42.896
Ha412HOChr01,119491703,1,29.682
Ha412HOChr01,119492383,1,29.682
Ha412HOChr11,49772324,11,25.714
Ha412HOChr08,64662633,8,49.255
Ha412HOChr12,167838661,12,0.791
Ha412HOChr10,70638761,10,47.603
Ha412HOChr12,17453875,12,18.832
Ha412HOChr10,175656616,10,55.939
Ha412HOChr10,175656136,10,55.939
Ha412HOChr16,4559837,16,7.953
Ha412HOChr01,117168383,1,29.682
Ha412HOChr07,8214214,10,47.603
Ha412HOChr07,8212956,10,47.603
Ha412HOChr01,94597432,1,29.313
Ha412HOChr10,113719018,10,47.603
Ha412HOChr10,100097498,10,47.603
Ha412HOChr03,174403634,3,68.682
Ha412HOChr14,182748878,14,18.917
Ha412HOChr01,131085995,1,29.682
Ha412HOChr01,131084639,1,29.682
Ha412HOChr01,131086246,1,29.682
Ha412HOChr04,216927232,4,39.639
Ha412HOChr12,170194370,12,0
Ha412HOChr05,185771166,5,94.003
Ha412HOChr15,5836688,15,37.154
Ha412HOChr04,206455903,4,16.103
Ha412HOChr08,116633473,8,65.671
Ha412HOChr10,161242997,10,50.427
Ha412HOChr12,38918377,12,12.06
Ha412HOChr10,188787895,10,85.23
Ha412HOChr14,187846337,14,35.779
Ha412HOChr08,26069990,8,40.499
Ha412HOChr15,5475386,15,37.154
Ha412HOChr01,149446168,1,55.16
Ha412HOChr10,36399334,10,47.603
Ha412HOChr06,25790700,6,45.727
Ha412HOChr11,50584264,11,26.06
Ha412HOChr05,2102801,5,6.785
Ha412HOChr05,2103468,5,6.785
Ha412HOChr02,11003400,2,8.06
Ha412HOChr10,158452934,10,50.255
Ha412HOChr10,14627158,10,43.967
Ha412HOChr01,34817636,1,29.313
Ha412HOChr09,170722630,9,62.346
Ha412HOChr16,738005,16,0
Ha412HOChr08,56049798,8,48.579
Ha412HOChr17,174382745,17,4.271
Ha412HOChr08,20707232,8,37.193
Ha412HOChr02,164425251,2,30.945
Ha412HOChr09,137411707,9,48.253
Ha412HOChr06,4139673,6,12.084
Ha412HOChr04,170019481,4,4.803
Ha412HOChr01,51776687,1,29.313
Ha412HOChr08,138091781,8,66.858
Ha412HOChr05,134892033,5,41.876
Ha412HOChr12,31340449,12,13.169
Ha412HOChr08,11645836,8,30.898
Ha412HOChr03,176636782,3,83.493
Ha412HOChr11,199023850,11,73.595
Ha412HOChr03,166361375,3,60.899
Ha412HOChr15,34917562,15,11.726
Ha412HOChr08,7824590,8,23.777
Ha412HOChr06,4139068,6,12.084
Ha412HOChr09,196307079,9,96.424
Ha412HOChr10,181644585,10,64.056
Ha412HOChr08,93619982,8,56.769
Ha412HOChr02,146692792,2,24.108
Ha412HOChr07,121610949,7,12.496
Ha412HOChr09,168213280,9,61.713
Ha412HOChr02,8404652,2,2.218
Ha412HOChr01,128725253,1,29.682
Ha412HOChr09,133333799,9,39.917
Ha412HOChr10,90669292,10,47.603
Ha412HOChr01,88040520,1,29.313
Ha412HOChr10,112149091,10,47.603
Ha412HOChr05,97914117,5,40.11
Ha412HOChr07,132421105,7,15.376
Ha412HOChr01,48460070,1,29.313
Ha412HOChr01,48459930,1,29.313
Ha412HOChr08,90327054,8,56.124
Ha412HOChr10,177543548,10,58.617
Ha412HOChr10,177542897,10,58.617
Ha412HOChr01,102245040,1,29.313
Ha412HOChr10,135854285,10,48.294
Ha412HOChr11,54538254,11,26.532
Ha412HOChr06,8178956,6,28.273
Ha412HOChr03,165840645,3,60.125
Ha412HOChr13,106802122,13,8.951
Ha412HOChr06,7715483,6,25.935
Ha412HOChr04,183203167,4,5.768
Ha412HOChr01,111196679,1,29.682
Ha412HOChr12,42596283,12,12.06
Ha412HOChr09,4662071,9,0
Ha412HOChr13,147093783,12,12.084
Ha412HOChr11,27830376,11,22.546
Ha412HOChr06,4590373,6,13.268
Ha412HOChr05,130757454,5,41.876
Ha412HOChr08,42176132,8,45.504
Ha412HOChr04,182406093,4,5.768
Ha412HOChr07,1101484,7,0.781
Ha412HOChr16,216690209,16,105.797
Ha412HOChr10,157362126,10,49.956
Ha412HOChr10,110883154,10,47.603
Ha412HOChr10,145066423,10,48.477
Ha412HOChr03,169720404,3,64.051
Ha412HOChr01,110755724,1,29.682
Ha412HOChr08,21181235,8,37.539
Ha412HOChr01,64139685,1,29.313
Ha412HOChr01,130088111,1,29.682
Ha412HOChr01,130088437,1,29.682
Ha412HOChr10,154538965,10,49.569
Ha412HOChr04,68543859,4,3.635
Ha412HOChr01,106637701,1,29.313
Ha412HOChr02,159742738,2,23.169
Ha412HOChr05,112281669,5,40.11
Ha412HOChr01,53268016,1,29.313
Ha412HOChr11,145551584,11,28.494
Ha412HOChr02,11333317,2,7.825
Ha412HOChr10,96888787,10,47.603
Ha412HOChr08,3979581,8,16.851
Ha412HOChr13,165659008,13,17.844
Ha412HOChr05,7673843,5,20.881
Ha412HOChr04,146325878,4,3.635
Ha412HOChr10,106555657,10,47.603
Ha412HOChr01,69760946,1,29.313
Ha412HOChr08,88607944,8,55.74
Ha412HOChr08,88606274,8,55.74
Ha412HOChr09,196522743,9,96.044
Ha412HOChr11,37170685,3,62.473
Ha412HOChr04,65523642,4,3.635
Ha412HOChr16,8950024,16,28.246
Ha412HOChr08,43494431,8,45.504
Ha412HOChr01,130094272,1,29.682
Ha412HOChr08,29913957,8,41.668
Ha412HOChr09,199811608,9,106.787
Ha412HOChr04,40970107,4,1.182
Ha412HOChr11,26331809,11,21.519
Ha412HOChr16,205651061,16,89.146
Ha412HOChr01,130845341,1,29.682
Ha412HOChr10,164735584,10,51.104
Ha412HOChr11,198815112,11,72.834
Ha412HOChr11,198815359,11,72.834
Ha412HOChr11,198815458,11,72.834
Ha412HOChr11,57052417,11,26.532
Ha412HOChr10,174030121,10,55.538
Ha412HOChr10,114775467,10,47.603
Ha412HOChr08,42175510,8,45.504
Ha412HOChr03,176536448,3,82.766
Ha412HOChr03,176537203,3,82.766
Ha412HOChr10,69533247,10,47.603
Ha412HOChr17,188724991,17,5.74
Ha412HOChr03,180850986,3,105.502
Ha412HOChr02,144607598,2,24.322
Ha412HOChr02,144607223,2,24.322
Ha412HOChr12,17790206,12,18.066
Ha412HOChr08,23371775,8,38.914
Ha412HOChr12,38378676,12,12.06
Ha412HOChr05,41600532,5,39.704
Ha412HOChr10,167569824,10,52.979
Ha412HOChr10,167570250,10,52.979
Ha412HOChr09,127585279,9,38.635
Ha412HOChr01,89997384,1,29.313
Ha412HOChr08,41264797,8,45.504
Ha412HOChr10,178025088,10,58.617
Ha412HOChr10,49721061,10,47.603
Ha412HOChr01,2076733,1,8.94
Ha412HOChr11,174942953,11,37
Ha412HOChr04,211718981,4,18.519
Ha412HOChr12,31340615,12,13.169
Ha412HOChr09,3664477,9,2.521
Ha412HOChr06,9764031,6,31.195
Ha412HOChr08,64429343,8,49.255
Ha412HOChr11,29544293,11,22.877
Ha412HOChr04,212282316,4,19.669
Ha412HOChr05,102227981,5,40.11
Ha412HOChr03,155357882,3,54.711
Ha412HOChr08,2555082,8,15.665
Ha412HOChr09,174994602,9,63.462
Ha412HOChr09,172580500,9,63.088
Ha412HOChr02,181310660,2,64.476
Ha412HOChr02,181310342,2,64.476
Ha412HOChr09,196705155,9,95.541
Ha412HOChr10,190187850,10,94.826
Ha412HOChr02,28451618,2,25.398
Ha412HOChr08,16829695,8,36.676
Ha412HOChr10,106120499,10,47.603
Ha412HOChr04,65462165,4,3.635
Ha412HOChr10,100324394,10,47.603
Ha412HOChr17,187117933,17,4.261
Ha412HOChr11,178035614,11,41.144
Ha412HOChr11,178034877,11,41.144
Ha412HOChr15,1797187,15,53.546
Ha412HOChr15,1796864,15,53.546
Ha412HOChr10,115398193,10,47.603
Ha412HOChr05,126561723,5,41.496
Ha412HOChr17,174993426,17,4.271
Ha412HOChr09,130934010,9,39.54
Ha412HOChr09,127833454,9,38.635
Ha412HOChr02,181322749,2,64.476
Ha412HOChr10,2609810,10,1.119
Ha412HOChr04,184150558,4,5.768
Ha412HOChr11,50260133,11,26.06
