Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr08,74316800,8,37.23
Ha412HOChr06,19683703,6,39.36
Ha412HOChr16,21698956,16,42.55
Ha412HOChr05,7900243,5,11.70
Ha412HOChr11,46831578,11,29.79
Ha412HOChr02,114919117,2,17.73
Ha412HOChr08,63645868,8,37.23
Ha412HOChr07,97104958,7,8.16
Ha412HOChr16,164582045,16,47.16
Ha412HOChr05,152024171,5,32.98
Ha412HOChr03,101296313,3,25.89
Ha412HOChr15,122038325,7,19.86
Ha412HOChr14,186724341,14,41.13
Ha412HOChr01,96559504,1,24.11
Ha412HOChr13,1112887,13,0.00
Ha412HOChr07,147867868,7,27.66
Ha412HOChr12,12195694,12,40.43
Ha412HOChr01,1366299,1,4.26
Ha412HOChr17,45700413,17,33.33
Ha412HOChr01,113978576,1,26.24
Ha412HOChr13,160474683,13,18.09
Ha412HOChr08,43294521,8,36.52
Ha412HOChr05,173758451,5,41.49
Ha412HOChr12,5448905,12,30.50
Ha412HOChr04,33211420,4,32.98
Ha412HOChr01,23333778,9,36.17
Ha412HOChr08,12381868,8,28.37
Ha412HOChr01,1752412,5,74.82
Ha412HOChr06,140145814,6,43.97
Ha412HOChr02,63734381,2,17.73
Ha412HOChr06,8358666,6,22.70
Ha412HOChr06,55892011,15,39.36
Ha412HOChr14,143447331,14,13.83
Ha412HOChr17,9783773,17,26.60
Ha412HOChr06,18036907,6,34.40
Ha412HOChr15,39540164,15,38.65
Ha412HOChr17,190890765,17,40.43
Ha412HOChr09,136902740,9,36.17
Ha412HOChr14,96267259,14,2.84
Ha412HOChr17,10437127,17,27.66
Ha412HOChr02,173260554,2,28.37
Ha412HOChr16,29478360,16,42.55
Ha412HOChr15,41573588,15,43.97
Ha412HOChr16,152208663,16,45.39
Ha412HOChr08,7311419,8,20.92
Ha412HOChr04,59024863,4,34.04
Ha412HOChr17,176563833,17,36.52
Ha412HOChr04,33265293,4,32.98
Ha412HOChr01,109803610,1,26.24
Ha412HOChr09,191177537,9,63.83
Ha412HOChr06,38162763,6,41.13
Ha412HOChr02,14485456,2,17.73
Ha412HOChr07,153797479,2,17.73
Ha412HOChr04,221160930,4,86.17
Ha412HOChr04,5877587,4,21.28
Ha412HOChr11,146198273,11,33.33
Ha412HOChr17,200230591,17,46.45
Ha412HOChr09,189902247,9,59.93
Ha412HOChr08,8236403,8,21.63
Ha412HOChr03,155183726,13,13.12
Ha412HOChr02,183523675,2,54.26
Ha412HOChr09,196191008,9,79.43
Ha412HOChr17,175229243,17,36.52
Ha412HOChr04,214143557,4,59.93
Ha412HOChr03,177192402,3,53.55
Ha412HOChr05,117251729,5,25.53
Ha412HOChr07,74605830,7,7.80
Ha412HOChr02,147097926,2,21.99
Ha412HOChr04,201292044,4,45.04
Ha412HOChr17,125710240,17,34.40
Ha412HOChr07,155905761,7,50.00
Ha412HOChr14,130881098,14,7.80
Ha412HOChr11,178880490,11,43.26
Ha412HOChr17,190620460,17,39.01
Ha412HOChr10,133613626,10,26.24
Ha412HOChr01,13449028,1,18.09
Ha412HOChr03,109591345,3,25.89
Ha412HOChr12,38134949,12,55.67
Ha412HOChr09,132235339,1,66.31
Ha412HOChr01,108576783,1,26.24
Ha412HOChr08,9968138,8,25.18
Ha412HOChr02,179040038,2,38.65
Ha412HOChr06,87088594,6,43.97
Ha412HOChr15,3633922,15,11.70
Ha412HOChr09,197892066,9,86.52
Ha412HOChr10,21146455,10,25.89
Ha412HOChr09,129025709,9,31.56
Ha412HOChr09,124348488,9,29.43
Ha412HOChr02,31430830,2,17.02
Ha412HOChr12,14767331,12,41.49
Ha412HOChr07,1179208,7,0.00
Ha412HOChr12,35551293,12,55.32
Ha412HOChr16,194808200,16,50.71
Ha412HOChr08,9172663,12,52.48
Ha412HOChr16,209420997,16,69.50
Ha412HOChr12,10548835,12,0.00
Ha412HOChr01,76096890,1,19.15
Ha412HOChr08,2370637,8,8.87
Ha412HOChr04,6583103,4,22.70
Ha412HOChr02,79131633,2,17.73
Ha412HOChr13,163580252,13,19.15
Ha412HOChr13,45308526,5,25.53
Ha412HOChr03,166401314,3,39.01
Ha412HOChr06,24984102,6,40.07
Ha412HOChr03,28693670,3,24.11
Ha412HOChr13,73939168,13,5.67
Ha412HOChr07,155470097,7,49.65
Ha412HOChr03,164139568,3,37.94
Ha412HOChr16,190200629,16,47.52
Ha412HOChr01,9496612,1,18.09
Ha412HOChr06,7888235,6,22.34
Ha412HOChr09,142609884,9,37.59
Ha412HOChr15,18626912,15,34.40
Ha412HOChr03,178707240,3,58.51
Ha412HOChr07,151651066,7,36.17
Ha412HOChr03,110789635,3,26.24
Ha412HOChr10,176762515,10,31.91
Ha412HOChr02,159660799,2,22.70
Ha412HOChr10,135446632,10,26.24
Ha412HOChr14,143447838,14,13.83
Ha412HOChr04,212158886,4,55.32
Ha412HOChr10,59484574,10,26.24
Ha412HOChr02,8813107,2,6.38
Ha412HOChr15,4365725,15,14.54
Ha412HOChr13,106397021,13,5.67
Ha412HOChr06,19159256,6,34.40
Ha412HOChr02,167304957,2,25.53
Ha412HOChr05,1980675,5,1.06
Ha412HOChr05,4337456,5,6.38
Ha412HOChr05,21419270,5,20.21
Ha412HOChr04,185736063,4,36.52
Ha412HOChr05,121472988,5,25.53
Ha412HOChr01,134629832,1,28.72
Ha412HOChr09,109660762,9,27.66
Ha412HOChr16,20292446,16,42.20
Ha412HOChr10,12783174,10,20.57
Ha412HOChr07,149302450,7,30.50
Ha412HOChr17,176812743,17,36.52
Ha412HOChr05,130753041,5,25.89
Ha412HOChr06,3293052,6,7.09
Ha412HOChr07,156942556,7,55.32
Ha412HOChr04,204813447,6,31.21
Ha412HOChr14,39253065,14,2.48
Ha412HOChr10,148619926,10,26.60
Ha412HOChr10,182168512,10,41.84
Ha412HOChr05,180785425,5,57.09
Ha412HOChr16,5659324,16,19.15
Ha412HOChr11,153067011,11,36.88
Ha412HOChr05,114898891,5,25.53
Ha412HOChr14,79935454,14,2.48
Ha412HOChr09,192587558,9,68.79
Ha412HOChr03,145861349,3,32.27
Ha412HOChr08,23625848,8,32.62
Ha412HOChr07,139686537,7,18.44
Ha412HOChr03,21368563,3,21.63
Ha412HOChr05,117432621,5,25.53
Ha412HOChr15,3122796,15,10.64
Ha412HOChr17,25663042,17,31.56
Ha412HOChr04,3240379,4,10.64
Ha412HOChr13,118387943,13,5.67
Ha412HOChr17,1739449,17,0.00
Ha412HOChr14,93352125,14,2.84
Ha412HOChr14,95182966,14,2.84
Ha412HOChr08,39320719,8,35.46
Ha412HOChr12,4929980,12,33.33
Ha412HOChr12,62624880,12,58.87
Ha412HOChr10,5760952,10,6.03
Ha412HOChr03,139158904,3,31.21
Ha412HOChr03,19526691,3,21.63
Ha412HOChr10,168594414,10,28.72
Ha412HOChr06,41862624,6,41.84
Ha412HOChr08,43745377,8,36.52
Ha412HOChr07,98343091,7,8.16
Ha412HOChr15,52984007,15,45.04
Ha412HOChr15,3628952,15,11.70
Ha412HOChr13,72954879,13,5.67
Ha412HOChr06,7436318,6,21.28
Ha412HOChr14,151584232,14,14.54
Ha412HOChr07,145239181,7,25.18
Ha412HOChr16,52466416,16,43.97
Ha412HOChr07,155472595,7,49.65
Ha412HOChr09,136421505,9,35.82
Ha412HOChr05,99302453,5,25.53
Ha412HOChr02,181286473,2,46.10
Ha412HOChr02,33441782,2,17.02
Ha412HOChr10,189933941,10,71.63
Ha412HOChr13,5057919,13,5.67
Ha412HOChr11,181651985,11,43.97
Ha412HOChr01,138088295,1,30.50
Ha412HOChr09,200234837,8,0.35
Ha412HOChr02,146636822,2,21.99
Ha412HOChr07,121924367,7,9.57
Ha412HOChr11,54540361,11,29.79
Ha412HOChr12,3922727,12,34.04
Ha412HOChr16,22537177,16,42.55
Ha412HOChr03,103132386,3,25.89
Ha412HOChr06,20022112,6,39.36
Ha412HOChr03,175365322,3,46.45
Ha412HOChr03,181300881,14,1.77
Ha412HOChr05,177481324,5,46.45
Ha412HOChr09,144325414,9,39.36
Ha412HOChr02,180313701,2,45.74
Ha412HOChr03,155574041,3,33.69
Ha412HOChr10,166009615,10,28.37
Ha412HOChr11,96865692,14,2.48
Ha412HOChr08,115096368,8,42.20
Ha412HOChr08,114241665,8,42.20
Ha412HOChr07,144625629,7,20.57
Ha412HOChr08,21831427,8,32.62
Ha412HOChr10,161715405,10,26.60
Ha412HOChr02,15603953,2,14.89
Ha412HOChr11,10108159,11,28.01
Ha412HOChr01,140268763,1,36.88
Ha412HOChr10,3177063,10,6.03
Ha412HOChr13,129689454,13,12.41
Ha412HOChr11,4960120,11,18.09
Ha412HOChr09,125195003,9,30.14
Ha412HOChr10,172419411,10,30.14
Ha412HOChr14,120554342,14,5.32
Ha412HOChr05,3734117,5,2.48
Ha412HOChr12,60333482,12,58.51
Ha412HOChr14,157283662,14,17.38
Ha412HOChr02,182043791,2,48.58
Ha412HOChr01,29228346,1,18.09
Ha412HOChr11,170707859,11,41.13
Ha412HOChr10,4879603,10,6.03
Ha412HOChr04,216012608,4,65.25
Ha412HOChr17,100475400,17,34.40
Ha412HOChr14,150245060,14,14.54
Ha412HOChr10,186413581,10,49.65
Ha412HOChr09,7569899,9,7.45
Ha412HOChr12,3388846,12,34.75
Ha412HOChr12,42879074,11,41.13
Ha412HOChr03,169385731,3,42.55
Ha412HOChr03,169055409,3,41.49
Ha412HOChr03,16974314,3,21.63
Ha412HOChr17,21240876,17,32.62
Ha412HOChr08,80614440,8,37.23
Ha412HOChr02,16665227,2,16.67
Ha412HOChr05,153099049,5,32.98
Ha412HOChr12,61307656,12,58.51
Ha412HOChr08,91522469,8,40.43
Ha412HOChr06,14665272,6,32.27
Ha412HOChr16,212265812,16,78.01
Ha412HOChr05,4305734,5,4.96
Ha412HOChr10,152085335,10,26.60
Ha412HOChr11,9478012,11,26.24
Ha412HOChr15,185082311,15,62.41
Ha412HOChr10,151381998,10,26.60
Ha412HOChr12,35305899,12,55.32
Ha412HOChr12,7753349,12,21.99
Ha412HOChr02,171673974,2,27.66
Ha412HOChr09,26455329,9,22.70
Ha412HOChr14,148954429,14,14.54
Ha412HOChr03,108575002,3,25.89
Ha412HOChr16,130736512,16,45.04
Ha412HOChr14,146299348,14,14.18
Ha412HOChr05,33508875,5,25.53
Ha412HOChr14,157788601,14,17.38
Ha412HOChr04,185336554,4,36.52
Ha412HOChr05,101701560,5,25.53
Ha412HOChr10,1624335,10,35.46
Ha412HOChr14,186578271,14,41.13
Ha412HOChr17,16184000,17,29.43
Ha412HOChr14,146531182,14,14.18
Ha412HOChr03,29539912,14,14.18
Ha412HOChr12,8889593,12,7.09
Ha412HOChr13,168002374,13,25.89
Ha412HOChr01,67866147,1,18.09
Ha412HOChr15,76927404,15,46.10
Ha412HOChr04,169237773,4,34.75
Ha412HOChr06,37999095,6,41.13
Ha412HOChr17,23027727,17,32.62
Ha412HOChr09,132353328,9,35.11
Ha412HOChr09,189746779,9,59.57
Ha412HOChr04,183855377,4,36.52
Ha412HOChr17,18610954,17,32.62
Ha412HOChr08,33396488,8,35.11
Ha412HOChr01,94597998,1,22.34
Ha412HOChr04,105406271,4,34.40
Ha412HOChr03,168655160,3,40.78
Ha412HOChr10,39745597,10,26.24
Ha412HOChr10,19328937,10,24.82
Ha412HOChr05,10149515,5,16.31
Ha412HOChr03,146876229,3,32.98
Ha412HOChr10,188688436,10,65.25
Ha412HOChr04,213072493,4,56.38
Ha412HOChr02,165359335,2,24.11
Ha412HOChr12,37330301,12,55.32
Ha412HOChr04,20138637,4,29.79
Ha412HOChr09,168182459,9,50.71
Ha412HOChr12,19255572,12,47.16
Ha412HOChr01,7958466,1,17.73
Ha412HOChr10,62703183,10,26.24
Ha412HOChr12,165258273,12,63.12
Ha412HOChr08,107676129,8,41.84
Ha412HOChr05,157686405,5,32.98
Ha412HOChr08,80588016,8,37.23
Ha412HOChr08,30648303,8,34.40
Ha412HOChr01,79304699,1,19.50
Ha412HOChr03,28138476,3,24.11
Ha412HOChr08,87581784,8,37.59
Ha412HOChr04,16218705,4,25.89
Ha412HOChr16,207888006,16,66.31
Ha412HOChr09,142748141,9,37.94
Ha412HOChr01,60631767,1,18.09
Ha412HOChr01,149803814,1,50.71
Ha412HOChr17,12375824,17,29.43
Ha412HOChr11,10441216,11,28.72
Ha412HOChr04,204013758,4,47.52
Ha412HOChr08,37047651,8,35.11
Ha412HOChr12,55004070,12,57.09
Ha412HOChr05,177421462,8,42.55
Ha412HOChr17,12367582,17,29.43
Ha412HOChr09,115224323,9,27.66
Ha412HOChr15,8042724,15,22.34
Ha412HOChr17,22152995,17,32.62
Ha412HOChr16,4397243,16,14.18
Ha412HOChr10,866703,5,75.89
Ha412HOChr10,189315875,10,69.50
Ha412HOChr01,74301694,1,19.15
Ha412HOChr05,173356122,10,6.03
Ha412HOChr03,11770026,3,20.57
Ha412HOChr04,215392344,4,64.18
Ha412HOChr17,17821332,17,30.50
Ha412HOChr15,109006081,15,46.81
Ha412HOChr08,123725806,8,42.55
Ha412HOChr03,114967416,3,26.60
Ha412HOChr13,170724216,13,35.11
Ha412HOChr01,131514428,16,47.16
Ha412HOChr16,177014460,16,47.16
Ha412HOChr05,49732193,5,25.53
Ha412HOChr13,89999160,15,30.14
Ha412HOChr04,57491212,4,34.04
Ha412HOChr13,73777057,13,5.67
Ha412HOChr17,50836988,17,34.40
Ha412HOChr02,130692501,2,17.73
Ha412HOChr16,191522467,16,50.35
Ha412HOChr01,127440358,1,27.30
Ha412HOChr05,174181821,5,42.55
Ha412HOChr12,38929450,12,56.74
Ha412HOChr16,196328786,2,17.02
Ha412HOChr06,33027637,6,40.43
Ha412HOChr15,17876937,15,33.33
Ha412HOChr07,22126846,7,8.16
Ha412HOChr12,16910312,12,43.26
Ha412HOChr16,204319783,16,58.51
Ha412HOChr10,173685274,15,30.50
Ha412HOChr12,10554138,12,0.00
Ha412HOChr15,118181788,15,46.81
Ha412HOChr12,9427584,15,30.50
Ha412HOChr03,161846513,3,36.52
Ha412HOChr02,29647824,2,17.02
Ha412HOChr08,13242702,8,28.37
Ha412HOChr12,102819899,12,63.12
Ha412HOChr10,14628095,10,24.82
Ha412HOChr10,12715420,10,20.21
Ha412HOChr16,12048466,16,33.69
Ha412HOChr09,140840255,9,36.52
Ha412HOChr10,173676544,10,30.50
Ha412HOChr03,3699886,3,3.55
Ha412HOChr01,112992508,1,26.24
Ha412HOChr10,189570889,10,70.57
Ha412HOChr02,139709517,2,20.21
Ha412HOChr03,3868055,3,4.26
Ha412HOChr08,91382628,8,40.43
Ha412HOChr13,157140224,13,16.67
Ha412HOChr13,123904812,9,46.45
Ha412HOChr01,136210524,1,29.43
Ha412HOChr12,33371713,12,61.70
Ha412HOChr06,19022479,6,35.11
Ha412HOChr04,217852573,4,73.40
Ha412HOChr01,121356518,1,26.24
Ha412HOChr08,12398880,8,28.37
Ha412HOChr05,109987705,5,25.53
Ha412HOChr05,68762287,5,25.53
Ha412HOChr05,181823080,5,58.51
Ha412HOChr08,58156860,8,37.23
Ha412HOChr06,19337143,6,39.36
Ha412HOChr10,18794355,10,24.82
Ha412HOChr15,160386061,15,46.81
Ha412HOChr13,102608143,13,5.67
Ha412HOChr12,35232933,12,55.32
Ha412HOChr10,97478438,10,26.24
Ha412HOChr07,151961516,7,36.88
Ha412HOChr03,168603835,3,40.78
Ha412HOChr10,7203066,10,6.03
Ha412HOChr05,121245051,5,25.53
Ha412HOChr07,35754132,7,8.16
Ha412HOChr04,6502579,4,22.34
Ha412HOChr09,145239808,9,39.36
Ha412HOChr17,119603558,17,34.40
Ha412HOChr10,120305184,10,26.24
Ha412HOChr06,11208882,6,29.43
Ha412HOChr06,8164969,17,19.86
Ha412HOChr17,47128170,17,33.33
Ha412HOChr12,14759500,12,41.49
Ha412HOChr07,3548787,7,2.13
Ha412HOChr08,44958471,8,37.23
Ha412HOChr05,27662817,5,20.57
Ha412HOChr16,14882337,16,39.36
Ha412HOChr04,193955243,4,42.20
Ha412HOChr17,39153746,17,33.33
Ha412HOChr02,179363184,2,41.49
Ha412HOChr16,187607111,16,47.16
Ha412HOChr15,168487517,15,46.81
Ha412HOChr09,19613228,9,22.34
Ha412HOChr05,114414505,5,25.53
Ha412HOChr01,135251467,1,28.72
Ha412HOChr08,47037793,8,37.23
Ha412HOChr13,95893070,13,5.67
Ha412HOChr05,107344858,5,25.53
Ha412HOChr11,1469028,11,0.35
Ha412HOChr03,109994707,3,26.24
Ha412HOChr10,13561672,10,21.99
Ha412HOChr12,61728743,12,58.51
Ha412HOChr01,12595127,1,18.44
Ha412HOChr03,42805428,3,25.18
Ha412HOChr01,134208708,1,28.72
Ha412HOChr05,161508003,5,35.11
Ha412HOChr10,43505794,10,26.24
Ha412HOChr05,107938762,5,25.53
Ha412HOChr13,47346824,13,5.67
Ha412HOChr10,157477378,10,26.60
Ha412HOChr14,152884350,14,14.54
Ha412HOChr12,48547342,12,57.09
Ha412HOChr01,60489510,15,46.81
Ha412HOChr08,39391117,8,36.52
Ha412HOChr01,138647227,1,31.56
Ha412HOChr17,39289247,17,33.33
Ha412HOChr06,46678334,6,42.20
Ha412HOChr08,74340447,8,37.23
Ha412HOChr12,104565052,12,63.12
Ha412HOChr13,66419931,13,5.67
Ha412HOChr10,176021450,10,31.91
Ha412HOChr16,64034598,16,43.97
Ha412HOChr09,196117391,9,79.43
Ha412HOChr17,64246743,17,34.40
Ha412HOChr13,82490607,13,5.67
Ha412HOChr02,182998095,2,53.19
Ha412HOChr14,126111280,14,7.09
Ha412HOChr03,178169026,3,58.51
Ha412HOChr10,22699582,10,25.89
Ha412HOChr05,186107337,5,75.18
Ha412HOChr01,114161867,1,26.24
Ha412HOChr01,6766336,1,15.96
Ha412HOChr02,23772034,2,16.67
Ha412HOChr17,199323492,17,43.97
Ha412HOChr10,124874062,10,26.24
Ha412HOChr04,221142976,4,86.17
Ha412HOChr09,196749375,9,82.27
Ha412HOChr05,169980426,5,36.88
Ha412HOChr14,186354641,14,40.07
Ha412HOChr17,5936814,17,20.57
Ha412HOChr10,115385404,10,26.24
Ha412HOChr10,190113365,10,71.63
Ha412HOChr14,157194227,14,17.38
Ha412HOChr13,151451586,13,16.67
Ha412HOChr02,71503695,2,17.73
Ha412HOChr16,117797778,2,42.20
Ha412HOChr01,140144598,1,36.52
Ha412HOChr12,29827507,15,46.81
Ha412HOChr09,138749185,9,36.52
Ha412HOChr03,13223207,3,21.63
Ha412HOChr02,129276310,2,17.73
Ha412HOChr13,160522427,13,18.09
Ha412HOChr01,138505053,1,30.50
Ha412HOChr15,39757233,17,34.40
Ha412HOChr16,138013947,8,48.94
Ha412HOChr08,175439590,8,48.94
Ha412HOChr13,7282730,13,5.67
Ha412HOChr08,112517150,8,41.84
Ha412HOChr04,221518661,4,86.17
Ha412HOChr09,171362357,9,51.06
Ha412HOChr13,152345002,13,16.67
Ha412HOChr08,334514,8,0.00
Ha412HOChr09,55803526,9,25.18
Ha412HOChr01,141096447,1,37.59
Ha412HOChr09,167697027,9,49.29
Ha412HOChr16,188913042,16,47.52
Ha412HOChr10,149498210,10,26.60
Ha412HOChr03,170390731,3,42.55
Ha412HOChr17,21589408,17,32.62
Ha412HOChr05,131517908,5,25.89
Ha412HOChr08,174307028,8,42.91
Ha412HOChr06,12681365,6,31.21
Ha412HOChr14,118621433,6,31.21
Ha412HOChr05,112058030,5,25.53
Ha412HOChr07,158386176,7,56.74
Ha412HOChr09,199990901,9,95.74
Ha412HOChr08,2291536,12,62.41
Ha412HOChr08,23837093,8,32.62
Ha412HOChr17,170729517,17,36.17
Ha412HOChr12,14650564,12,41.49
Ha412HOChr12,7305637,12,26.24
Ha412HOChr16,137400882,16,45.04
Ha412HOChr15,34247065,15,37.23
Ha412HOChr14,127168331,14,7.45
Ha412HOChr09,191246185,9,64.18
Ha412HOChr05,122653641,5,25.53
Ha412HOChr06,1988523,6,1.77
Ha412HOChr05,147015093,5,28.01
Ha412HOChr12,173723322,12,71.63
Ha412HOChr05,180254381,5,54.26
Ha412HOChr10,8384529,10,6.03
Ha412HOChr10,23769817,10,25.89
Ha412HOChr08,79080946,8,37.23
Ha412HOChr10,40635488,10,26.24
Ha412HOChr10,129164237,10,26.24
Ha412HOChr08,72145426,8,37.23
Ha412HOChr17,62481491,17,34.40
Ha412HOChr17,2174650,17,2.84
Ha412HOChr01,109819369,1,26.24
Ha412HOChr02,93317499,2,17.73
Ha412HOChr02,128439918,2,17.73
Ha412HOChr17,129397713,17,34.40
Ha412HOChr15,33111581,15,37.23
Ha412HOChr14,178986778,14,26.95
Ha412HOChr01,22708173,1,18.09
Ha412HOChr01,61620181,1,18.09
Ha412HOChr02,183904446,2,56.74
Ha412HOChr17,1223156,17,0.00
Ha412HOChr01,67019517,1,18.09
Ha412HOChr07,138957330,7,18.44
Ha412HOChr04,191562641,4,41.84
Ha412HOChr15,123514207,15,46.81
Ha412HOChr11,16933400,11,29.79
Ha412HOChr12,44320023,12,56.74
Ha412HOChr08,70301232,8,37.23
Ha412HOChr07,149156217,7,29.79
Ha412HOChr12,12825513,12,40.43
Ha412HOChr06,33696130,6,40.43
Ha412HOChr17,19648959,17,32.62
Ha412HOChr09,122620553,9,29.08
Ha412HOChr05,145258662,5,28.01
Ha412HOChr07,123120195,7,9.93
Ha412HOChr10,135365391,10,26.24
Ha412HOChr01,88606582,1,21.99
Ha412HOChr06,105145027,6,43.97
Ha412HOChr13,107089983,13,5.67
Ha412HOChr07,157227900,11,64.54
Ha412HOChr17,89437461,17,34.40
Ha412HOChr02,62960895,2,17.73
Ha412HOChr14,151385219,14,14.54
Ha412HOChr16,19581725,16,42.20
Ha412HOChr11,10201124,1,60.28
Ha412HOChr14,180937800,14,28.72
Ha412HOChr15,137317458,15,46.81
Ha412HOChr10,59617680,10,26.24
Ha412HOChr03,108907114,3,25.89
Ha412HOChr17,34363235,17,33.33
Ha412HOChr16,12587639,16,35.46
Ha412HOChr11,2514492,11,10.28
Ha412HOChr12,60196654,12,58.51
Ha412HOChr02,169633943,2,25.89
Ha412HOChr01,22519553,1,18.09
Ha412HOChr12,9125350,12,6.74
Ha412HOChr03,151838254,3,32.98
Ha412HOChr10,190200774,10,71.63
Ha412HOChr17,62489956,17,34.40
Ha412HOChr04,177260993,4,35.82
Ha412HOChr12,26011425,12,52.48
Ha412HOChr01,36598483,1,18.09
Ha412HOChr10,13223820,10,21.63
Ha412HOChr02,25701801,2,16.67
Ha412HOChr17,15610643,17,30.14
Ha412HOChr05,163137364,5,35.11
Ha412HOChr10,14281087,10,22.70
Ha412HOChr15,148970500,15,46.81
Ha412HOChr15,185617178,15,64.89
Ha412HOChr15,40167391,15,38.65
Ha412HOChr08,30815918,8,34.40
Ha412HOChr01,138958827,1,32.62
Ha412HOChr11,5890007,11,22.34
Ha412HOChr17,129556266,17,34.40
Ha412HOChr14,1714615,14,0.00
Ha412HOChr03,109352491,3,25.89
Ha412HOChr07,132228771,7,12.06
Ha412HOChr04,189646113,4,36.88
Ha412HOChr10,125164487,10,26.24
Ha412HOChr10,163322922,10,28.37
Ha412HOChr05,11452713,5,16.67
Ha412HOChr07,154816322,7,48.23
Ha412HOChr02,58820270,2,17.38
Ha412HOChr14,140576770,14,13.12
Ha412HOChr02,9019347,2,6.74
Ha412HOChr05,141061624,5,28.01
Ha412HOChr09,877762,9,0.00
Ha412HOChr16,199544603,16,54.61
Ha412HOChr04,673570,4,0.71
Ha412HOChr04,219088417,4,75.53
Ha412HOChr07,158974912,7,57.09
Ha412HOChr05,166066806,5,35.46
Ha412HOChr05,24840039,5,20.21
Ha412HOChr03,180735432,3,65.96
Ha412HOChr05,10428324,5,16.67
Ha412HOChr11,3605347,11,12.06
Ha412HOChr13,169614151,13,31.91
Ha412HOChr14,102913208,14,2.84
Ha412HOChr10,13638973,10,22.70
Ha412HOChr16,1166170,16,0.00
Ha412HOChr15,159920776,15,46.81
Ha412HOChr03,141163919,3,31.21
Ha412HOChr08,23083863,8,32.62
Ha412HOChr13,131612768,13,15.60
Ha412HOChr10,64335008,10,26.24
Ha412HOChr16,140363515,16,45.04
Ha412HOChr09,57290008,9,25.89
Ha412HOChr09,190299560,9,63.48
Ha412HOChr09,196706171,9,82.27
Ha412HOChr02,141388573,2,20.57
Ha412HOChr12,15731063,12,42.55
Ha412HOChr03,159018403,3,34.75
Ha412HOChr04,332981,4,0.00
Ha412HOChr09,77581463,13,16.67
Ha412HOChr14,162612230,14,19.50
Ha412HOChr07,1107103,7,0.00
Ha412HOChr02,122084453,2,17.73
Ha412HOChr10,151598479,10,26.60
Ha412HOChr05,2135867,5,2.13
Ha412HOChr13,8732791,13,5.67
Ha412HOChr16,7399729,16,23.40
Ha412HOChr12,61126165,12,58.51
Ha412HOChr04,31661992,4,32.98
Ha412HOChr01,147731323,1,44.68
Ha412HOChr11,25732009,11,29.79
Ha412HOChr04,208093691,4,52.13
Ha412HOChr10,853771,10,0.71
Ha412HOChr03,178192188,3,58.51
Ha412HOChr09,171306604,9,51.06
Ha412HOChr04,199041198,4,42.91
Ha412HOChr14,187562456,14,44.33
Ha412HOChr10,32447394,10,26.24
Ha412HOChr01,4333317,1,9.93
Ha412HOChr16,199971059,16,54.61
Ha412HOChr12,66119363,12,59.57
Ha412HOChr15,118211649,15,46.81
Ha412HOChr14,187766487,14,46.81
Ha412HOChr15,143150100,15,46.81
Ha412HOChr15,185597972,15,64.89
Ha412HOChr12,5129619,12,31.21
Ha412HOChr09,192707330,9,68.44
Ha412HOChr02,29740912,2,17.02
Ha412HOChr17,201701970,17,54.26
Ha412HOChr08,81782051,8,37.23
Ha412HOChr11,177963320,11,42.55
Ha412HOChr15,12864870,15,29.79
Ha412HOChr08,81784318,8,37.23
Ha412HOChr09,101615648,9,25.18
Ha412HOChr12,4972292,12,33.33
Ha412HOChr10,189216061,10,69.15
Ha412HOChr07,67659246,7,8.16
Ha412HOChr17,1346256,17,0.00
Ha412HOChr16,20502876,16,42.55
Ha412HOChr05,143813288,5,28.01
Ha412HOChr06,17944666,6,34.40
Ha412HOChr14,184955440,14,36.52
Ha412HOChr09,145525935,9,39.36
Ha412HOChr04,201568380,4,45.04
Ha412HOChr03,144787053,3,31.56
Ha412HOChr01,79116761,1,19.50
Ha412HOChr01,9925859,4,35.46
Ha412HOChr12,44185114,12,56.74
Ha412HOChr15,117807337,15,46.81
Ha412HOChr04,190756118,4,36.88
Ha412HOChr13,175343527,13,52.48
Ha412HOChr08,50605443,8,37.23
Ha412HOChr07,154060827,7,44.33
Ha412HOChr13,175346223,13,51.77
Ha412HOChr15,26689266,15,35.82
Ha412HOChr17,17546994,17,30.50
Ha412HOChr03,42457990,3,25.18
Ha412HOChr02,150033445,16,44.68
Ha412HOChr16,130072113,16,45.04
Ha412HOChr07,151052979,7,33.33
Ha412HOChr04,9802437,4,24.47
Ha412HOChr01,59891269,1,18.09
Ha412HOChr10,14623640,10,24.82
Ha412HOChr01,134837659,1,28.72
Ha412HOChr03,154442821,3,33.69
Ha412HOChr08,113791872,8,41.84
Ha412HOChr04,206859345,4,50.71
Ha412HOChr15,103106960,15,46.81
Ha412HOChr01,140256596,1,36.88
Ha412HOChr16,20943557,16,42.55
Ha412HOChr05,133387107,5,25.89
Ha412HOChr16,21348000,16,42.55
Ha412HOChr06,587354,12,52.48
Ha412HOChr11,185295889,11,46.45
Ha412HOChr01,68900676,1,18.09
Ha412HOChr04,3479279,4,10.99
Ha412HOChr05,178419626,5,50.00
Ha412HOChr02,64878151,2,17.73
Ha412HOChr12,44180127,12,56.74
Ha412HOChr01,6849450,1,16.67
Ha412HOChr04,206864850,4,50.71
Ha412HOChr10,154392076,10,26.60
Ha412HOChr14,37340292,14,2.48
Ha412HOChr01,64139370,1,18.09
